# VERTIKAAL 5 M.C.ECOS 8 VERTIKAAL
* 27-06-2024 08:01:23
#X: 76893 - Y: 376929
#00 DONARLOCATIE: ZTS-43
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par5.dat
## TLU        oC <-->
## LUCHTDK    hPa <1009>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHUCOUG
  76893  376929 20240627 80131    1.01    1.01   22.37   8.43 8.93     105    4.01     382    2.25    1162    0.95    3.92   -0.42
  76912  376902 20240627 80154    2.00    2.01   22.37   8.43 8.92     105    4.01     382    2.25    1162    1.01    3.90   -0.60
  76898  376905 20240627 80209    2.96    2.97   22.38   8.42 8.90     104    4.02     382    2.25    1164    1.03    3.99   -0.52
  76890  376920 20240627 80223    4.10    4.11   22.38   8.42 8.91     105    4.03     383    2.26    1167    0.99    4.02   -0.62
  76892  376914 20240627 80236    5.09    5.08   22.38   8.42 8.89     104    4.03     383    2.26    1167    1.09    5.11   -0.54
