# VERTIKAAL 4 M.C.ECOS 8 VERTIKAAL
* 28-06-2024 08:11:33
#X: 71732 - Y: 409449
#00 DONARLOCATIE: ZTS-15
#01 MEETPUNT: 1
#08 WAARNEMER(S): beukers
@ par1.dat
## TLU        oC <16.0>
## LUCHTDK    hPa <1012>
## WINDSHD    m/s <4.0>
## WINDRTG    gradn <225>
## BEWKGD     /8 <3>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHUCOUG
  71732  409449 20240628 81146    0.91    0.94   20.51   8.78    1.33     131    0.73     305    2.17    0.00   -0.23
  71725  409455 20240628 81200    1.89    1.93   20.61   8.76    1.33     131    0.73     304    2.33    0.00   -0.22
  71724  409455 20240628 81209    2.88    2.89   20.62   8.77    1.33     131    0.73     304    2.18    0.00   -0.24
  71723  409455 20240628 81218    3.89    3.87   20.59   8.76    1.34     132    0.73     307    2.07    0.00   -0.30
  71722  409456 20240628 81225    4.96    5.02   20.29   8.71    1.34     133    0.74     311    1.96    0.00   -0.45
  71722  409457 20240628 81232    5.97    6.14   19.85   8.58    1.33     134    0.74     313    1.87    0.00   -0.39
  71722  409458 20240628 81241    6.99    7.23   19.78   8.55    1.34     134    0.75     315    1.73    0.00   -0.42
  71720  409459 20240628 81252    7.88    8.02   18.77   8.22    1.56     160    0.90     405    1.38    0.00   -0.53
  71719  409460 20240628 81258    8.90    8.92   18.41   8.15    1.63     169    0.95     435    1.24    0.00   -0.58
  71715  409461 20240628 81311    9.88    9.90   18.48   8.15    1.88     194    1.10     521    1.22    0.00   -0.39
  71717  409463 20240628 81318   10.89   10.90   17.97   8.12    2.03     212    1.21     583    1.20    0.00   -0.52
  71717  409464 20240628 81326   11.91   11.94   17.40   8.05    2.00     212    1.21     584    1.12    0.00   -0.51
  71717  409466 20240628 81334   12.91   13.02   16.97   7.94    2.02     216    1.24     599    1.20    0.00   -0.43
  71715  409468 20240628 81341   13.89   14.00   15.93   7.71    2.04     223    1.28     622    1.18    0.00   -0.50
  71714  409470 20240628 81353   14.88   14.98   15.41   7.58    2.02     223    1.28     624    1.09    0.00   -0.54
  71711  409470 20240628 81406   15.92   15.97   15.16   7.53    2.01     223    1.28     624    1.05    0.00   -0.49
  71709  409471 20240628 81416   16.90   17.12   15.05   7.51    2.00     223    1.28     625    1.14    0.00   -0.57
  71709  409472 20240628 81423   17.90   17.96   14.67   7.48    1.99     224    1.29     627    0.93    0.00   -0.64
  71705  409472 20240628 81431   18.94   19.07   14.54   7.46    1.98     224    1.29     626    1.00    0.00   -0.55
  71702  409473 20240628 81442   19.89   20.00   14.31   7.46    1.97     224    1.29     626    1.00    0.00   -0.59
  71696  409479 20240628 81452   20.98   21.07   13.87   7.47    1.96     224    1.29     627    1.13    0.00   -0.56
