# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 28-06-2024 07:56:18
#X: 72620 - Y: 408685
#00 DONARLOCATIE: ZTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): beukers
@ par1.dat
## TLU        oC <16.0>
## LUCHTDK    hPa <1012>
## WINDSHD    m/s <4.0>
## WINDRTG    gradn <225>
## BEWKGD     /8 <3>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHUCOUG
  72620  408685 20240628 75641    1.23    1.25   21.01   8.83    1.22     120    0.66     269    3.36    0.00   -0.04
  72614  408690 20240628 75653    1.90    1.93   21.00   8.83    1.24     121    0.67     274    3.00    0.00   -0.25
  72614  408692 20240628 75707    2.89    2.91   21.01   8.83    1.24     121    0.67     275    2.97    0.00   -0.21
  72617  408691 20240628 75718    3.96    4.02   20.99   8.82    1.25     122    0.68     277    3.01    0.00   -0.22
  72620  408691 20240628 75726    4.93    4.97   20.97   8.81    1.25     122    0.68     279    2.84    0.00   -0.29
  72623  408693 20240628 75735    6.03    6.11   20.47   8.73    1.30     129    0.72     296    2.24    0.00   -0.27
  72623  408694 20240628 75745    7.03    7.16   19.88   8.55    1.33     133    0.74     312    2.13    0.00   -0.41
  72620  408695 20240628 75751    7.88    8.06   19.25   8.39    1.38     140    0.78     335    1.70    0.00   -0.43
  72617  408697 20240628 75757    8.89    9.04   18.40   8.15    1.73     179    1.02     471    1.22    0.00   -0.58
  72616  408701 20240628 75808    9.88   10.02   17.98   8.02    1.89     198    1.13     535    1.24    0.00   -0.59
  72616  408702 20240628 75814   10.48   10.50   17.68   7.94    2.07     217    1.24     602    1.24    0.00   -0.48
