# VERTIKAAL 16 M.C.ECOS 8 VERTIKAAL
* 27-06-2024 13:02:52
#X: 72913 - Y: 399947
#00 DONARLOCATIE: ZTS-27
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par16.dat
## TLU        oC <-->
## LUCHTDK    hPa <1009>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHUCOUG
  72913  399947 20240627 130305    1.01    1.04   21.43   8.18 9.02     103    1.26     122    0.68     277    1.03    0.95   -0.59
  72902  399967 20240627 130321    2.03    2.03   21.51   8.18 9.01     103    1.26     122    0.68     277    1.03    0.88   -0.57
  72892  399965 20240627 130340    3.07    3.07   21.32   8.17 8.98     102    1.25     122    0.68     277    0.96    1.01   -0.57
  72892  399965 20240627 130354    3.99    3.99   21.42   8.17 8.98     102    1.26     122    0.68     277    0.98    0.92   -0.57
  72905  399974 20240627 130415    4.98    4.98   21.43   8.17 8.97     102    1.26     122    0.68     277    0.97    0.99   -0.65
  72900  399971 20240627 130433    5.94    5.96   21.27   8.16 8.96     102    1.25     122    0.68     277    0.95    1.32   -0.57
  72893  399973 20240627 130502    6.98    6.98   21.07   8.14 8.83     100    1.25     122    0.68     276    0.90    1.48   -0.64
  72891  399976 20240627 130524    7.97    7.96   20.99   8.13 8.81     100    1.24     122    0.67     276    0.93    1.12   -0.68
