# VERTIKAAL 3 Delta
* 25-07-2025 06:54:56
#X: 71448 - Y: 408823
#00 DONARLOCATIE: ZTS-13
#08 WAARNEMER(S): bernaards
@ par1.dat
## LUCHTDK    hPa <1017>

~     X       Y    DATUM   TIJD SENSHTE       T   GELBH  SALNTT  PHYCOUGL
  71446  408823 20250725 65503     -96   22.43    1.93    1.04      1.10
  71446  408823 20250725 65511    -210   22.47    2.13    1.15      0.83
  71446  408823 20250725 65519    -309   22.49    2.27    1.23      0.59
  71446  408823 20250725 65525    -412   22.54    2.46    1.34      0.83
  71446  408823 20250725 65531    -506   22.59    2.62    1.43      0.45
