# VERTIKAAL 20 Delta
* 25-07-2025 13:48:38
#X: 79269 - Y: 372959
#00 DONARLOCATIE: ZTS-46
#08 WAARNEMER(S): bernaards
@ par18.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU    TROEBHFNU  PHYCOUGL
  79269  372959 20250725 135137    1.02      --   22.97   7.92   16.46    1548   10.08    5611    0.70      3.50     -0.97
  79269  372959 20250725 135140    2.02      --   22.97   7.92   16.46    1547   10.08    5610    0.67      3.56     -0.87
  79269  372959 20250725 135143    3.16      --   22.97   7.92   16.46    1548   10.09    5612    0.58      3.51     -0.97
  79269  372959 20250725 135145    4.14      --   22.97   7.92   16.46    1548   10.09    5613    0.65      3.52     -1.08
  79269  372959 20250725 135147    5.12      --   22.97   7.92   16.47    1548   10.09    5614    0.57      3.56     -0.97
  79269  372959 20250725 135149    6.07      --   22.97   7.92   16.48    1549   10.10    5618    0.54      3.63     -1.12
  79269  372959 20250725 135151    6.99      --   22.96   7.91   16.48    1550   10.10    5621    0.55      3.51     -1.06
  79269  372959 20250725 135154    8.05      --   22.95   7.91   16.52    1554   10.13    5636    0.47      3.56     -0.97
  79269  372959 20250725 135157    9.01      --   22.95   7.90   16.60    1562   10.18    5668    0.50      3.90     -1.14
  79269  372959 20250725 135200   10.07      --   22.95   7.90   16.66    1567   10.22    5688    0.46      3.87     -1.07
  79269  372959 20250725 135205   11.15      --   22.95   7.90   16.67    1568   10.23    5692    0.50      4.03     -1.06
  79269  372959 20250725 135208   12.02      --   22.95   7.90   16.87    1587   10.36    5769    0.47      4.71     -0.99
  79269  372959 20250725 135211   13.00      --   22.97   7.90   17.11    1609   10.52    5856    0.54      5.09     -1.05
  79269  372959 20250725 135214   14.00      --   22.99   7.91   17.38    1634   10.69    5953    0.50      5.34     -0.93
  79269  372959 20250725 135217   15.02      --   22.95   7.91   17.89    1682   11.03    6149    0.44      5.95     -1.08
  79269  372959 20250725 135220   15.94      --   22.70   7.88   20.20    1909   12.67    7067    0.35      7.39     -1.04
