# VERTIKAAL 7 Delta
* 25-07-2025 10:44:05
#X: 72791 - Y: 390996
#00 DONARLOCATIE: ZTS-32
#08 WAARNEMER(S): bernaards
@ par7.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU    TROEBHFNU  PHYCOUGL
  72789  390996 20250725 104406    0.91      --   22.20   9.23    1.48     142    0.79     340    0.94     20.58      3.19
  72789  390996 20250725 104421    1.99      --   22.16   9.22    1.49     142    0.79     342    0.82     15.90      2.11
  72789  390996 20250725 104427    2.93      --   22.07   9.21    1.50     143    0.80     346    0.90     12.30      1.59
  72789  390996 20250725 104433    3.90      --   21.88   9.16    1.51     146    0.81     354    0.82     12.25      1.18
  72789  390996 20250725 104437    4.94      --   21.85   9.14    1.52     146    0.82     355    0.75      9.17      0.58
  72789  390996 20250725 104441    5.95      --   21.82   9.11    1.52     146    0.82     356    0.58      6.38     -0.19
  72789  390996 20250725 104445    6.94      --   21.66   9.04    1.51     146    0.82     355    0.47      3.08     -0.69
  72789  390996 20250725 104449    7.92      --   21.41   8.94    1.56     151    0.85     373    0.29      2.56     -0.78
  72789  390996 20250725 104455    9.06      --   21.23   8.77    1.70     165    0.92     422    0.36      2.13     -0.87
  72789  390996 20250725 104457    9.92      --   20.56   8.27    2.24     221    1.26     617    0.24      1.99     -1.06
  72789  390996 20250725 104500   11.03      --   19.36   7.88    2.87     291    1.68     844    0.21      2.67     -1.03
  72789  390996 20250725 104503   11.89      --   18.46   7.80    2.95     305    1.78     893    0.28      1.77     -1.09
  72789  390996 20250725 104509   12.96      --   17.11   7.69    2.95     314    1.83     924    0.30      1.77     -1.07
  72789  390996 20250725 104516   14.00      --   15.54   7.62    3.12     344    2.02    1029    0.32      1.63     -1.05
  72789  390996 20250725 104519   14.90      --   15.02   7.59    3.19     356    2.10    1072    0.41      1.35     -0.94
  72789  390996 20250725 104523   15.91      --   14.61   7.58    3.17     357    2.11    1074    0.43      1.28     -1.06
