# VTK  6 Delta
* 05-06-2025 11:30:05
#X: 78756 - Y: 376498
#00 DONARLOCATIE: ZTS-44
#08 WAARNEMER(S): Hartman
@ par2.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU TROEBHFNU PHYCOUG
  78756  376498 20250605 113019    1.01    5.15   19.71   8.23 8.51      96    8.09     814    5.05    2801    1.03      4.89    8.56
  78756  376498 20250605 113029    0.99    5.24   19.70   8.23 8.51      96    8.09     814    5.05    2803    1.03      4.96    8.56
  78756  376498 20250605 113044    2.04    4.09   19.69   8.23 8.50      96    8.11     816    5.07    2810    1.01      4.97    8.55
  78756  376498 20250605 113101    3.04    3.08   19.65   8.22 8.48      96    8.22     828    5.14    2854    1.00      5.26    8.54
  78756  376498 20250605 113118    4.04    2.05   19.56   8.21 8.45      96    8.43     851    5.29    2941    1.11      7.11    8.50
  78756  376498 20250605 113134    4.94    1.32   19.52   8.21 8.43      95    8.53     862    5.37    2981    1.11      7.13    8.49
