# VTK  10 Delta
* 05-06-2025 15:52:04
#X: 74033 - Y: 384590
#00 DONARLOCATIE: ZTS-38
#08 WAARNEMER(S): Hartman
@ par2.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU TROEBHFNU PHYCOUG
  74033  384590 20250605 155215    1.02    5.86   17.86   8.49 9.64     103    1.45     151    0.85     374    1.03      1.93    9.70
  74033  384590 20250605 155225    0.98    5.86   17.86   8.49 9.65     103    1.44     151    0.85     373    0.93      1.99    9.71
  74033  384590 20250605 155242    2.05    4.81   17.86   8.48 9.66     103    1.44     151    0.85     373    1.24      2.00    9.72
  74033  384590 20250605 155300    3.04    3.73   17.86   8.48 9.66     103    1.44     151    0.85     373    1.17      2.00    9.72
  74033  384590 20250605 155323    4.04    2.74   17.85   8.48 9.65     103    1.44     151    0.85     373    0.99      1.93    9.71
  74033  384590 20250605 155341    5.04    1.65   17.84   8.48 9.64     103    1.44     151    0.85     374    1.04      1.95    9.70
  74033  384590 20250605 155406    6.06    0.75   17.81   8.48 9.63     103    1.44     151    0.85     373    0.92      2.02    9.69
