# VTK  3 Delta
* 04-06-2025 08:39:13
#X: 71361 - Y: 408759
#00 DONARLOCATIE: ZTS-13
#08 WAARNEMER(S): Hartman
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU TROEBHFNU PHYCOUG
  71361  408759 20250604 83923    1.00    5.93   17.62   8.78 12.0     126    1.90     200    1.14     542    5.70      2.61   11.98
  71361  408759 20250604 83933    0.99    5.92   17.61   8.78 12.0     126    1.86     196    1.11     528    5.66      2.43   11.98
  71361  408759 20250604 83952    2.00    4.87   17.62   8.78 11.9     126    1.89     199    1.13     538    5.70      2.55   11.97
  71361  408759 20250604 84010    3.03    3.86   17.63   8.77 11.9     126    1.95     205    1.17     560    5.83      2.88   11.96
  71361  408759 20250604 84033    4.02    2.85   17.69   8.74 11.9     126    2.20     231    1.33     652    7.29      4.47   11.94
  71361  408759 20250604 84056    5.01    1.76   17.82   8.71 11.9     127    2.84     297    1.73     866    6.65      4.61   11.96
  71361  408759 20250604 84113    5.99    0.86   17.84   8.67 11.9     127    3.58     375    2.21    1138    7.00      4.17   11.94
