# VTK  7 Delta
* 05-06-2025 11:42:18
#X: 79214 - Y: 374330
#00 DONARLOCATIE: ZTS-45
#08 WAARNEMER(S): Hartman
@ par2.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU TROEBHFNU PHYCOUG
  79214  374330 20250605 114232    1.04    6.13   18.82   8.22 8.87     100   10.10    1036    6.55    3639    0.90      3.32    8.93
  79214  374330 20250605 114242    1.00    6.30   18.83   8.22 8.87     100   10.09    1034    6.54    3631    0.95      3.28    8.93
  79214  374330 20250605 114259    2.01    5.46   18.70   8.22 8.90     100   10.43    1072    6.79    3777    1.02      3.27    8.95
  79214  374330 20250605 114315    3.00    4.49   18.60   8.22 8.96     101   10.79    1112    7.07    3929    1.05      3.39    9.02
  79214  374330 20250605 114332    4.05    3.37   18.56   8.22 9.02     101   10.91    1125    7.16    3979    1.05      3.39    9.08
  79214  374330 20250605 114349    5.01    2.42   18.45   8.22 9.08     102   11.21    1158    7.39    4107    1.10      3.68    9.14
  79214  374330 20250605 114407    6.03    1.44   18.34   8.22 9.19     103   11.59    1201    7.68    4270    1.10      3.43    9.25
  79214  374330 20250605 114424    6.98   31.11   18.20   8.20 9.19     103   12.08    1256    8.06    4484    1.01      5.01    9.25
