# VTK  2 Delta
* 05-06-2025 10:24:54
#X: 74798 - Y: 382167
#00 DONARLOCATIE: ZTS-40
#08 WAARNEMER(S): Hartman
@ par2.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU TROEBHFNU PHYCOUG
  74798  382165 20250605 102516    1.02    4.69   18.16   8.30 9.87     106    1.51     157    0.89     395    2.88      8.42    9.92
  74798  382165 20250605 102526    1.01    4.69   18.17   8.31 9.88     106    1.51     157    0.89     395    2.74      7.81    9.93
  74798  382165 20250605 102542    2.01    3.76   18.17   8.31 9.88     106    1.51     157    0.89     395    2.94      7.81    9.94
  74798  382165 20250605 102600    3.01    2.80   18.16   8.31 9.88     106    1.51     157    0.89     395    3.08      8.02    9.93
  74798  382165 20250605 102616    4.03    1.72   18.15   8.30 9.85     106    1.51     157    0.89     395    3.12      8.82    9.90
  74798  382165 20250605 102636    4.99    0.83   18.16   8.30 9.82     105    1.51     157    0.89     395    3.06     18.99    9.88
