# VTK  3 Delta
* 05-06-2025 10:37:01
#X: 75006 - Y: 380189
#00 DONARLOCATIE: ZTS-41
#08 WAARNEMER(S): Hartman
@ par2.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU TROEBHFNU PHYCOUG
  75006  380189 20250605 103716    1.00    4.75   18.47   8.27 9.27     100    1.67     172    0.97     446    2.61     15.84    9.32
  75006  380189 20250605 103729    1.02    4.69   18.48   8.27 9.23     100    1.68     173    0.98     450    2.44     15.30    9.28
  75006  380189 20250605 103747    2.03    3.70   18.49   8.28 9.24     100    1.67     173    0.98     449    2.43     12.92    9.29
  75006  380189 20250605 103805    3.02    2.68   18.48   8.28 9.24     100    1.66     172    0.97     444    2.68     14.08    9.29
  75006  380189 20250605 103829    4.00    1.70   18.46   8.28 9.25     100    1.66     171    0.97     443    2.95     17.70    9.30
  75006  380189 20250605 103846    5.03    0.75   18.43   8.28 9.25     100    1.64     170    0.96     437    3.41     23.53    9.30
