# VTK  15 Delta
* 04-06-2025 14:29:33
#X: 73856 - Y: 390313
#00 DONARLOCATIE: ZTS-31
#08 WAARNEMER(S): Hartman
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU TROEBHFNU PHYCOUG
  73856  390313 20250604 142952    0.98    5.99   18.00   8.48 9.54     102    1.38     144    0.81     349    0.77      1.99    9.60
  73856  390313 20250604 143002    1.00    5.92   18.00   8.48 9.54     102    1.38     144    0.81     349    0.82      1.95    9.59
  73856  390313 20250604 143022    2.01    4.97   18.00   8.48 9.54     102    1.38     144    0.81     349    0.85      2.00    9.59
  73856  390313 20250604 143040    3.02    4.07   18.00   8.48 9.53     102    1.38     144    0.81     349    0.82      2.03    9.58
  73856  390313 20250604 143100    4.03    2.85   18.00   8.48 9.52     102    1.38     144    0.81     349    0.80      1.93    9.57
  73856  390313 20250604 143123    5.01    1.98   17.99   8.47 9.51     101    1.38     144    0.81     349    0.82      2.00    9.56
  73856  390313 20250604 143142    5.98    1.10   17.99   8.47 9.51     101    1.38     144    0.81     349    0.78      2.01    9.57
