# VTK  4 Delta
* 05-06-2025 11:08:32
#X: 75420 - Y: 378167
#00 DONARLOCATIE: ZTS-42
#08 WAARNEMER(S): Hartman
@ par2.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU TROEBHFNU PHYCOUG
  75420  378167 20250605 110844    1.02    4.91   18.77   8.18 8.47      93    3.55     365    2.15    1102    2.47      9.89    8.53
  75420  378167 20250605 110854    0.96    4.98   18.77   8.18 8.48      93    3.54     363    2.14    1097    2.34      9.95    8.53
  75420  378167 20250605 110910    1.98    3.90   18.78   8.17 8.46      93    3.60     370    2.18    1119    2.20     10.74    8.51
  75420  378167 20250605 110927    3.02    2.83   18.80   8.17 8.40      92    3.68     378    2.23    1148    2.43     11.39    8.46
  75420  378167 20250605 111003    4.00    1.69   18.83   8.16 8.32      91    3.78     387    2.29    1181    2.54     12.40    8.38
  75420  378167 20250605 111024    4.99    0.75   18.89   8.15 8.27      91    3.97     406    2.41    1248    2.45     12.01    8.32
