# VTK  12 Delta
* 04-06-2025 13:37:05
#X: 73848 - Y: 392081
#00 DONARLOCATIE: ZTS-30
#08 WAARNEMER(S): Hartman
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU TROEBHFNU PHYCOUG
  73848  392081 20250604 133717    1.02    6.12   18.00   8.38 9.38     100    1.35     141    0.79     337    0.56      1.85    9.43
  73848  392081 20250604 133727    1.00    1.81   18.00   8.38 9.37     100    1.35     140    0.79     336    0.58      1.93    9.42
  73848  392081 20250604 133744    2.03    5.10   17.98   8.38 9.36     100    1.35     141    0.79     337    0.60      1.90    9.41
  73848  392081 20250604 133806    3.01    4.00   17.97   8.38 9.35     100    1.35     141    0.79     337    0.57      1.89    9.40
  73848  392081 20250604 133828    4.04    2.99   17.99   8.38 9.34     100    1.34     140    0.79     336    0.55      1.86    9.39
  73848  392081 20250604 133849    5.01    2.08   17.88   8.38 9.32      99    1.35     141    0.79     340    0.60      1.89    9.37
  73848  392081 20250604 133906    6.02    1.30   17.83   8.38 9.32      99    1.35     142    0.79     341    0.61      1.96    9.37
