# VTK  9 Delta
* 05-06-2025 15:34:44
#X: 74449 - Y: 385527
#00 DONARLOCATIE: ZTS-37
#08 WAARNEMER(S): Hartman
@ par2.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU TROEBHFNU PHYCOUG
  74449  385527 20250605 153456    1.06    6.18   17.98   8.59 9.61     103    1.45     151    0.85     373    1.28      5.53    9.67
  74449  385527 20250605 153506    0.98    6.26   17.98   8.58 9.59     102    1.45     151    0.85     373    1.24      5.26    9.65
  74449  385527 20250605 153521    2.02    5.33   17.94   8.57 9.57     102    1.45     151    0.85     373    1.17      6.33    9.64
  74449  385527 20250605 153536    3.03    4.41   17.94   8.56 9.57     102    1.45     151    0.85     373    1.15      5.09    9.63
  74449  385527 20250605 153551    4.02    3.46   17.94   8.56 9.56     102    1.45     151    0.85     374    1.28      5.54    9.62
  74449  385527 20250605 153606    5.01    2.49   17.87   8.55 9.53     102    1.44     151    0.85     373    1.14      4.49    9.59
  74449  385527 20250605 153621    6.02    1.49   17.85   8.55 9.52     101    1.44     151    0.85     373    1.18      4.08    9.58
  74449  385527 20250605 153640    6.96    0.75   17.85   8.55 9.52     101    1.44     151    0.85     373    1.10      3.79    9.58
