# VERTIKAAL 2 Milieucontainer
* 02-03-2026 08:42:57
#X: 48095 - Y: 396570
#00 DONARLOCATIE: VTS-16
#08 WAARNEMER(S): berrnaards
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  48094  396570 20260302 84308    1.09   12.82    8.20   8.25 10.1     103   29.35    3864   27.58   15594    1.58       0.84      0.27
  48094  396570 20260302 84325    2.02   12.12    8.19   8.24 10.1     103   29.35    3864   27.58   15595    1.29       0.70      0.26
  48094  396570 20260302 84339    3.02   11.03    7.83   8.19 10.1     102   30.77    4089   29.38   16624    0.44       0.85      0.06
  48094  396570 20260302 84352    3.97    9.99    7.30   8.12 10.1     102   31.56    4252   30.66   17378    0.82       1.28      0.28
  48094  396570 20260302 84405    5.05    8.78    7.17   8.10 10.1     102   31.55    4265   30.76   17437    0.56       1.41      0.17
  48094  396570 20260302 84418    6.03    7.62    7.11   8.09 10.1     102   31.55    4272   30.82   17472    0.28       1.42      0.18
  48094  396570 20260302 84432    7.02    6.32    7.05   8.08 10.0     101   31.55    4279   30.88   17505    0.37       1.35      0.09
  48094  396570 20260302 84445    7.89    5.10    7.05   8.08 10.0     101   31.57    4281   30.89   17514    0.37       1.41      0.09
  48094  396570 20260302 84459    9.09    3.47    7.03   8.08 10.0     101   31.57    4285   30.92   17531    0.49       1.32      0.07
  48094  396570 20260302 84514   10.01    2.38    6.99   8.08 10.0     100   31.60    4293   30.99   17570    0.34       1.52      0.21
  48094  396570 20260302 84526   11.08    1.60    6.98   8.07 9.97     100   31.62    4296   31.01   17582    0.34       1.59      0.10
  48094  396570 20260302 84550   12.00    1.35    6.94   8.07 9.91     100   31.63    4303   31.06   17614    0.47       1.52      0.13
