# VERTIKAAL 4 M.C.ECOS 6 VERTIKAAL
* 12-12-2024 12:31:04
#X: 77150 - Y: 406200
#00 DONARLOCATIE: ZTS-09
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par4.dat
## TLU        oC <-->
## LUCHTDK    hPa <1032>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  77150  406200 20241212 123109    1.09   13.85    6.41   8.11    0.75     104    0.58     216    0.77    2.26
  77150  406200 20241212 123113    1.90   12.61    6.33   8.11    0.75     104    0.58     216    0.90    2.46
  77150  406200 20241212 123115    2.91   12.01    6.25   8.12    0.74     103    0.58     214    0.76    2.30
  77150  406200 20241212 123117    3.89   10.76    6.15   8.11    0.74     103    0.58     215    0.93    2.36
  77150  406200 20241212 123120    4.96    9.44    6.18   8.11    0.77     107    0.60     227    0.88    2.46
  77150  406200 20241212 123122    5.91    8.33    6.25   8.11    0.78     108    0.61     232    0.75    2.47
  77150  406200 20241212 123124    6.90    7.25    6.30   8.11    0.80     111    0.62     239    0.79    2.49
  77150  406200 20241212 123127    7.93    6.24    6.33   8.11    0.82     113    0.64     248    0.78    2.37
  77150  406200 20241212 123129    8.91    5.50    6.35   8.11    0.85     117    0.66     261    0.65    2.26
  77150  406200 20241212 123131    9.94    4.26    6.37   8.11    0.89     122    0.69     278    0.83    2.16
  77150  406200 20241212 123134   10.95    3.29    6.38   8.12    0.89     123    0.69     282    0.78    2.19
  77150  406200 20241212 123136   11.93    2.33    6.40   8.12    0.91     125    0.71     285    0.61    2.01
  77150  406200 20241212 123139   12.96    1.06    6.47   8.12    0.95     131    0.74     306    0.88    2.00
