# VERTIKAAL 2 M.C.ECOS 6 VERTIKAAL
* 13-12-2024 07:32:35
#X: 74893 - Y: 382266
#00 DONARLOCATIE: ZTS-40
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1030>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID PHYCOUG
  74893  382266 20241213 73235    1.02    4.84    6.35   8.18    1.14     157    0.90     394    0.75    9.32    0.19
  74893  382266 20241213 73241    1.93    4.10    6.34   8.18    1.14     158    0.90     395    0.85   10.19    0.22
  74893  382266 20241213 73247    2.88    2.90    6.34   8.18    1.14     158    0.90     395    0.82   10.10    0.16
  74893  382266 20241213 73251    3.91    2.23    6.34   8.18    1.14     158    0.90     395    0.83   10.70    0.30
  74893  382266 20241213 73256    4.88    0.93    6.34   8.18    1.14     158    0.90     396    0.94   11.61    0.27
