# VERTIKAAL 14 M.C.ECOS 8 VERTIKAAL
* 22-07-2024 13:56:36
#X: 49151 - Y: 395831
#00 DONARLOCATIE: VTS-17
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  49151  395831 20240722 135644    1.05    9.36   22.76   8.04 8.33     113   40.50    3824   27.21   15333    2.50    0.00
  49184  395823 20240722 135715    2.02    7.35   22.72   8.03 8.33     113   40.48    3826   27.22   15339    2.93    0.00
  49183  395846 20240722 135811    2.98    8.53   22.66   8.13 9.14     124   40.63    3845   27.37   15426    3.80    0.00
  49181  395849 20240722 135838    4.04    7.36   22.62   8.12 8.94     121   40.61    3846   27.37   15430    3.47    0.00
  49178  395852 20240722 135903    5.06    6.30   22.59   8.11 8.85     120   40.59    3846   27.38   15434    3.14    0.00
  49171  395861 20240722 135958    6.00    4.83   21.33   8.05 7.86     105   41.60    4045   28.97   16352    1.30    0.00
  49165  395866 20240722 140041    6.98    4.26   21.08   8.02 7.45      99   41.55    4061   29.09   16425    1.60    0.00
  49163  395867 20240722 140056    7.99    3.34   20.99   8.03 7.45      99   41.60    4074   29.20   16487    1.72    0.00
  49161  395867 20240722 140111    9.06    2.49   20.85   8.04 7.48      99   41.68    4094   29.35   16578    1.32    0.00
  49156  395865 20240722 140145    9.98    1.69   20.79   8.03 7.30      97   41.69    4100   29.40   16607    1.42    0.00
  49154  395863 20240722 140204   10.96    0.75   20.78   8.03 7.31      97   41.69    4101   29.41   16611    1.58    0.00
