# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 22-07-2024 09:01:56
#X: 33149 - Y: 400189
#00 DONARLOCATIE: VTS-02
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1016>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <7>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33149  400189 20240722 90208    1.06   12.84   20.51   7.93 6.56      85   37.92    3751   26.64   15014    3.47    0.00
  33147  400197 20240722 90303    2.02   11.48   20.39   7.92 6.40      83   37.79    3748   26.61   14999    3.46    0.00
  33146  400202 20240722 90347    3.02   10.53   20.10   7.88 6.22      80   37.58    3750   26.63   15011    3.35    0.00
  33146  400206 20240722 90411    4.00    9.66   20.13   7.88 6.31      81   37.65    3755   26.66   15032    3.18    0.00
  33147  400211 20240722 90449    4.99    8.83   19.93   7.85 5.94      76   37.43    3749   26.62   15006    2.85    0.00
  33149  400217 20240722 90540    6.00    8.56   19.51   7.75 5.00      64   37.10    3749   26.63   15012    2.36    0.00
  33153  400222 20240722 90638    7.02    7.74   18.99   7.69 4.41      56   36.72    3752   26.65   15026    1.34    0.00
  33158  400228 20240722 90729    8.01    6.78   18.58   7.61 3.66      46   36.43    3755   26.68   15044    0.84    0.00
  33160  400231 20240722 90808    9.00    5.91   18.51   7.60 3.52      44   36.39    3756   26.68   15049    0.86    0.00
  33166  400232 20240722 90901   10.04    4.69   18.48   7.56 2.97      37   36.46    3767   26.77   15098    0.46    0.00
  33171  400233 20240722 90951   10.99    3.54   18.45   7.54 2.70      34   36.47    3771   26.80   15114    0.42    0.00
  33182  400235 20240722 91042   12.02    2.31   18.45   7.52 2.39      30   36.53    3777   26.85   15143    0.27    0.00
  33190  400236 20240722 91130   13.04    1.00   18.47   7.51 2.23      28   36.59    3781   26.88   15162    0.29    0.00
