# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 22-07-2024 09:46:09
#X: 33967 - Y: 400670
#00 DONARLOCATIE: VTS-102
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1016>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <3>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33967  400670 20240722 94622    1.08   13.86   20.96   8.10 7.88     103   38.24    3748   26.61   14998    2.05    0.00
  33976  400643 20240722 94642    1.98   11.70   20.96   8.10 7.91     103   38.25    3748   26.61   14998    2.53    0.00
  33977  400642 20240722 94652    2.97   13.86   20.95   8.09 7.85     103   38.24    3749   26.61   14999    2.28    0.00
  33977  400642 20240722 94707    4.09   12.81   20.89   8.03 7.42      97   38.19    3749   26.61   15000    1.85    0.00
  33976  400641 20240722 94722    4.93   11.91   20.80   7.99 6.98      91   38.12    3748   26.61   14998    1.56    0.00
  33979  400641 20240722 94745    5.95   10.33   20.26   7.86 5.85      75   37.71    3751   26.63   15013    1.32    0.00
  33984  400641 20240722 94823    7.08    7.55   18.65   7.64 4.10      51   36.42    3749   26.63   15016    0.89    0.00
  33991  400641 20240722 94850    8.06    8.11   18.47   7.62 3.86      48   36.30    3751   26.64   15025    0.81    0.00
  33997  400642 20240722 94917    9.06    6.78   18.29   7.59 3.50      43   36.20    3756   26.68   15048    0.63    0.00
  34003  400642 20240722 94936    9.98    5.90   18.25   7.58 3.39      42   36.18    3757   26.69   15054    0.41    0.00
  34011  400641 20240722 95004   10.98    4.24   18.21   7.56 3.10      38   36.17    3759   26.71   15064    0.31    0.00
  34020  400640 20240722 95039   12.05    1.94   18.11   7.57 2.89      36   36.12    3762   26.73   15078    0.18    0.00
  34027  400639 20240722 95104   12.61    0.00   17.90   7.55 2.55      31   36.00    3767   26.77   15100    0.22    0.00
