# VERTIKAAL 13 M.C.ECOS 8 VERTIKAAL
* 22-07-2024 13:41:04
#X: 47965 - Y: 396701
#00 DONARLOCATIE: VTS-16
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  47965  396701 20240722 134117    1.05   13.58   23.20   8.19 9.86     134   40.67    3806   27.06   15247    3.75    0.00
  47995  396673 20240722 134200    2.03   12.65   23.01   8.18 9.79     133   40.49    3804   27.04   15239    3.78    0.00
  48002  396669 20240722 134301    3.04   11.29   22.99   8.18 9.74     132   40.48    3805   27.05   15243    3.77    0.00
  48011  396663 20240722 134355    3.95    0.00   21.74   8.09 8.54     114   41.45    3997   28.58   16125    3.03    0.00
  48019  396659 20240722 134433    5.03    5.25   21.51   8.07 8.21     110   41.60    4030   28.84   16279    2.44    0.00
  48025  396656 20240722 134501    6.00    7.61   21.35   8.06 7.94     106   41.64    4048   28.99   16364    1.75    0.00
  48030  396655 20240722 134519    6.97    6.43   21.22   8.06 7.91     105   41.62    4057   29.06   16405    1.51    0.00
  48038  396653 20240722 134550    8.06    4.86   21.14   8.06 7.83     104   41.61    4063   29.11   16434    1.34    0.00
  48051  396650 20240722 134638    8.95    3.31   21.08   8.04 7.58     101   41.61    4067   29.14   16455    1.30    0.00
  48060  396645 20240722 134706   10.07    3.48   21.00   8.05 7.59     101   41.60    4073   29.19   16483    1.37    0.00
  48077  396630 20240722 134750   10.95    3.78   20.99   8.06 7.72     102   41.63    4077   29.22   16498    1.14    0.00
  48086  396621 20240722 134820   11.95    3.15   20.95   8.06 7.70     102   41.63    4081   29.25   16516    1.13    0.00
  48094  396613 20240722 134845   13.03    1.55   20.92   8.05 7.62     101   41.63    4083   29.27   16528    1.21    0.00
  48107  396604 20240722 134919   14.03    0.75   20.91   8.05 7.52     100   41.63    4084   29.27   16530    1.25    0.00
