# VERTIKAAL 11 M.C.ECOS 8 VERTIKAAL
* 22-07-2024 13:16:14
#X: 45292 - Y: 396417
#00 DONARLOCATIE: VTS-14
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  45292  396417 20240722 131636    0.95   10.60   22.80   8.17 9.53     129   40.10    3784   26.89   15149    3.52    0.00
  45348  396434 20240722 131712    2.03   10.36   22.68   8.15 9.28     125   40.22    3804   27.04   15240    4.29    0.00
  45381  396447 20240722 131803    3.05    0.00   22.53   8.09 8.44     114   40.72    3863   27.51   15510    3.68    0.00
  45385  396448 20240722 131845    3.99    7.86   22.25   8.07 8.05     108   40.87    3900   27.80   15679    2.82    0.00
  45397  396453 20240722 131944    4.95    8.29   21.70   7.99 7.00      94   41.42    3997   28.58   16126    1.27    0.00
  45408  396457 20240722 132032    6.04    7.13   21.14   7.94 6.34      84   41.39    4041   28.93   16332    0.68    0.00
  45418  396460 20240722 132114    6.97    6.06   21.00   7.93 6.15      81   41.32    4046   28.97   16355    0.59    0.00
  45428  396462 20240722 132148    7.97    4.89   20.89   7.92 6.04      80   41.25    4048   28.99   16368    0.52    0.00
  45437  396464 20240722 132223    9.07    3.64   20.75   7.91 5.90      78   41.14    4050   29.00   16374    0.39    0.00
  45447  396467 20240722 132257    9.94   48.09   20.59   7.90 5.81      76   41.01    4050   29.01   16379    0.38    0.00
  45464  396470 20240722 132356   11.06    1.38   20.29   7.87 5.43      71   40.72    4048   28.99   16368    0.34    0.00
