# VERTIKAAL 3 M.C.ECOS 8 VERTIKAAL
* 22-07-2024 09:13:52
#X: 33192 - Y: 400493
#00 DONARLOCATIE: VTS-01
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1016>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <3>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33192  400493 20240722 91401    1.04   15.58   20.58   7.98 6.92      90   37.98    3752   26.64   15016    3.08    0.00
  33194  400496 20240722 91503    2.09   14.35   20.38   7.95 6.37      82   37.81    3751   26.63   15012    3.27    0.00
  33196  400499 20240722 91537    3.06   13.13   20.52   7.98 6.96      90   37.92    3750   26.63   15009    3.31    0.00
  33201  400504 20240722 91617    3.95   11.96   20.34   7.94 6.58      85   37.76    3749   26.62   15005    3.93    0.00
  33211  400515 20240722 91744    4.99   10.45   19.94   7.86 5.71      73   37.45    3750   26.63   15012    2.38    0.00
  33219  400539 20240722 91926    5.96   10.35   19.50   7.74 4.69      60   37.09    3749   26.63   15012    1.61    0.00
  33223  400553 20240722 92023    7.03    9.33   19.15   7.69 4.30      54   36.79    3747   26.61   15002    1.28    0.00
  33227  400565 20240722 92112    7.99    7.65   18.88   7.64 3.75      47   36.74    3763   26.73   15075    1.01    0.00
  33231  400576 20240722 92157    9.01    6.29   18.57   7.61 3.50      44   36.45    3759   26.70   15060    0.69    0.00
  33233  400584 20240722 92223   10.01    5.53   18.50   7.59 3.39      42   36.41    3760   26.72   15067    0.58    0.00
  33234  400595 20240722 92314   11.02    3.90   18.46   7.57 2.99      37   36.44    3766   26.76   15095    0.61    0.00
  33235  400602 20240722 92349   12.06    2.81   18.42   7.55 2.76      34   36.45    3771   26.80   15114    0.52    0.00
  33236  400606 20240722 92420   12.97    1.55   18.40   7.54 2.59      32   36.44    3772   26.81   15121    0.37    0.00
  33238  400607 20240722 92441   13.97    0.00   18.39   7.54 2.53      32   36.46    3773   26.82   15127    0.35    0.00
