# VERTIKAAL 9 M.C.ECOS 8 VERTIKAAL
* 22-07-2024 12:49:40
#X: 42777 - Y: 397292
#00 DONARLOCATIE: VTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  42777  397292 20240722 124948    1.01   14.09   22.52   8.11 8.67     117   39.77    3773   26.80   15103    3.25    0.00
  42827  397312 20240722 125056    2.07   14.91   22.49   8.14 8.99     121   39.85    3784   26.89   15150    4.86    0.00
  42828  397313 20240722 125122    2.96    0.00   22.52   8.14 9.03     121   39.81    3777   26.83   15119    4.15    0.00
  42829  397314 20240722 125137    4.03   12.96   22.52   8.15 9.09     122   39.82    3779   26.85   15128    3.82    0.00
  42830  397317 20240722 125205    5.00   11.56   22.46   8.13 8.04     108   39.95    3796   26.98   15205    3.79    0.00
  42833  397319 20240722 125259    6.09    8.25   21.93   7.97 6.78      91   41.02    3939   28.12   15862    3.10    0.00
  42838  397324 20240722 125411    7.04    4.84   21.47   7.91 6.06      81   41.31    4006   28.65   16169    1.50    0.00
  42839  397326 20240722 125436    8.05    4.70   21.45   7.91 5.98      80   41.30    4007   28.66   16173    1.32    0.00
  42839  397327 20240722 125510    9.03    7.26   21.36   7.90 5.87      78   41.28    4012   28.70   16197    0.79    0.00
  42835  397325 20240722 125554    9.98    7.16   21.04   7.88 5.64      75   41.20    4031   28.85   16287    0.48    0.00
  42836  397325 20240722 125618   11.01    5.35   21.04   7.88 5.60      74   41.19    4030   28.84   16281    0.40    0.00
  42839  397324 20240722 125647   12.02    3.65   21.01   7.88 5.58      74   41.18    4032   28.86   16291    0.46    0.00
  42842  397324 20240722 125709   13.02    3.19   21.01   7.88 5.59      74   41.19    4032   28.86   16294    0.56    0.00
  42843  397324 20240722 125727   13.96    2.65   21.01   7.88 5.59      74   41.19    4032   28.86   16293    0.68    0.00
  42845  397324 20240722 125747   15.01    1.73   20.99   7.88 5.58      74   41.18    4033   28.87   16298    0.33    0.00
  42846  397324 20240722 125807   15.99    0.75   20.92   7.88 5.54      73   41.14    4035   28.88   16305    0.42    0.00
