# VERTIKAAL 7 M.C.ECOS 8 VERTIKAAL
* 22-07-2024 11:56:51
#X: 40166 - Y: 395990
#00 DONARLOCATIE: VTS-10
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  40166  395990 20240722 115655    1.00    0.00   22.59   8.19 9.63     130   39.67    3758   26.69   15034    4.37    0.00
  40140  395986 20240722 115717    2.08   20.59   22.56   8.19 9.60     129   39.65    3759   26.69   15039    5.12    0.00
  40137  395987 20240722 115758    2.99   20.44   22.56   8.19 9.59     129   39.65    3760   26.69   15040    4.75    0.00
  40135  395989 20240722 115830    3.95   19.49   22.51   8.17 9.46     127   39.65    3764   26.73   15059    5.54    0.00
  40134  395989 20240722 115916    4.97   18.06   22.09   8.07 8.29     111   39.62    3792   26.95   15191    4.14    0.00
  40139  395988 20240722 120038    6.04   15.45   21.30   7.95 6.50      86   40.06    3898   27.80   15678    2.25    0.00
  40144  395983 20240722 120132    7.02   13.03   20.36   7.79 4.96      65   39.77    3947   28.18   15904    0.77    0.00
  40146  395980 20240722 120210    8.05   11.89   20.22   7.81 5.04      66   39.93    3974   28.40   16032    0.54    0.00
  40148  395980 20240722 120306    9.02   13.43   20.31   7.84 5.37      70   40.13    3987   28.51   16091    0.39    0.00
  40147  395981 20240722 120327   10.03   11.51   20.16   7.85 5.34      69   40.08    3995   28.57   16126    0.40    0.00
  40146  395982 20240722 120341   11.00   12.54   20.13   7.85 5.33      69   40.10    3999   28.60   16146    0.36    0.00
  40144  395982 20240722 120354   12.12   11.69   20.06   7.84 5.32      69   40.03    3999   28.60   16145    0.43    0.00
  40142  395984 20240722 120416   13.04   11.05   19.99   7.84 5.30      69   39.97    3998   28.59   16141    0.33    0.00
  40141  395986 20240722 120433   14.04    9.75   19.94   7.84 5.27      68   39.92    3997   28.59   16139    0.45    0.00
  40140  395990 20240722 120504   14.94    8.74   19.89   7.84 5.19      67   39.85    3995   28.57   16130    0.29    0.00
  40139  395995 20240722 120529   16.00    7.69   19.83   7.83 5.13      66   39.80    3994   28.56   16125    0.28    0.00
  40138  395998 20240722 120545   17.04    6.73   19.82   7.83 5.11      66   39.79    3994   28.56   16125    0.37    0.00
  40138  396000 20240722 120600   17.95    5.91   19.82   7.83 5.09      66   39.79    3994   28.56   16124    0.77    0.00
  40137  396003 20240722 120626   18.98    4.96   19.81   7.82 5.05      65   39.78    3994   28.56   16123    0.34    0.00
  40138  396003 20240722 120644   20.05    3.79   19.81   7.82 5.05      65   39.78    3994   28.56   16125    0.31    0.00
  40138  396004 20240722 120657   21.00    2.93   19.82   7.82 5.05      65   39.78    3994   28.56   16124    0.39    0.00
  40139  396004 20240722 120717   22.05    1.93   19.80   7.82 5.02      65   39.77    3993   28.56   16122    0.43    0.00
  40142  396002 20240722 120749   23.01    0.00   19.79   7.81 4.92      64   39.75    3993   28.55   16121    0.29    0.00
