# VERTIKAAL 3 Roompot
* 12-11-2025 08:34:26
#X: 67484 - Y: 411344
#00 DONARLOCATIE: GTS-18
#08 WAARNEMER(S): Bernaards
@ par1.dat
## LUCHTDK    hPa <1009>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU    TROEBHFNU
  67484  411344 20251112 83517    1.05   11.30   10.82   7.88 8.55      94   34.76    4286   30.92   17520    0.27      0.60
  67484  411344 20251112 83555    1.99   10.52   10.83   7.88 8.54      94   34.78    4287   30.92   17523    0.19      0.69
  67484  411344 20251112 83612    3.01    9.54   10.83   7.88 8.52      94   34.78    4287   30.92   17524    0.22      0.63
  67484  411344 20251112 83625    4.05    8.55   10.83   7.88 8.53      94   34.78    4287   30.92   17523    0.27      0.60
  67484  411344 20251112 83639    5.06    7.57   10.83   7.88 8.51      94   34.78    4287   30.92   17523    0.15      0.58
  67484  411344 20251112 83653    6.03    6.57   10.83   7.88 8.52      94   34.79    4288   30.93   17527    0.26      0.62
  67484  411344 20251112 83708    6.95    5.73   10.84   7.88 8.51      94   34.79    4287   30.93   17525    0.21      0.60
  67484  411344 20251112 83723    8.00    4.69   10.84   7.88 8.50      94   34.79    4287   30.93   17526    0.15      0.66
  67484  411344 20251112 83738    8.98    3.65   10.83   7.88 8.51      94   34.79    4287   30.93   17525    0.28      0.67
  67484  411344 20251112 83756    9.92    2.90   10.84   7.88 8.50      94   34.80    4288   30.93   17527    0.25      0.66
  67484  411344 20251112 83817   11.00    1.80   10.84   7.88 8.48      94   34.80    4288   30.93   17528    0.22      0.74
  67484  411344 20251112 83831   12.09    0.75   10.84   7.88 8.48      94   34.80    4288   30.94   17529    0.27      0.64
