# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 09-09-2024 09:24:13
#X: 67336 - Y: 411349
#00 DONARLOCATIE: GTS-18
#01 MEETPUNT: 1
#08 WAARNEMER(S): hofman
@ par1.dat
## LUCHTDK    hPa <1003>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <9>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  67336  411349 20240909 92427    1.00      --   20.81   7.95 6.91      93   41.60    4089   29.32   16557    2.73    0.86
  67313  411344 20240909 92447    1.92      --   20.81   7.95 6.90      93   41.60    4089   29.32   16557    2.95    0.80
  67306  411341 20240909 92601    2.99      --   20.65   7.83 5.27      71   41.80    4122   29.58   16711    2.59    0.89
  67302  411339 20240909 92649    3.89      --   20.50   7.71 4.31      58   41.92    4148   29.78   16828    1.53    0.65
  67300  411338 20240909 92714    4.96      --   20.45   7.72 4.22      56   41.94    4155   29.84   16861    1.56    0.62
  67297  411337 20240909 92752    6.02      --   20.30   7.72 3.98      53   42.08    4182   30.06   16989    0.59    0.59
  67293  411335 20240909 92827    6.87      --   20.10   7.63 3.27      43   41.99    4190   30.12   17026    0.93    0.79
  67291  411333 20240909 92856    7.91      --   20.04   7.62 3.00      40   42.01    4197   30.18   17060    0.59    1.24
  67289  411331 20240909 92933    9.05      --   19.97   7.60 2.79      37   42.03    4206   30.25   17101    0.45    0.78
