# VERTIKAAL 3 M.C.ECOS 6 VERTIKAAL
* 30-04-2025 10:19:14
#X: 78859 - Y: 376581
#00 DONARLOCATIE: ZTS-44
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hartman
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <-->

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID PHYCOUG
  78859  376581 20250430 101949    1.08    4.73   20.03   8.40    8.72     871    5.43    3015    3.24    2.90   -0.13
  78859  376581 20250430 102011    2.09    4.37   20.06   8.42    8.74     873    5.44    3020    3.40    3.07   -0.27
  78859  376581 20250430 102026    2.88    2.71   20.10   8.42    8.73     872    5.43    3015    3.48    3.00   -0.34
  78859  376581 20250430 102042    3.95    1.54   20.01   8.41    8.74     874    5.45    3024    3.47    3.17   -0.23
  78859  376581 20250430 102054    4.94    0.80   19.94   8.40    8.75     876    5.46    3031    3.12    3.86   -0.31
