# VERTIKAAL 5 M.C.ECOS 6 VERTIKAAL
* 01-05-2025 07:45:43
#X: 73130 - Y: 407830
#00 DONARLOCATIE: ZTS-11
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hartman
@ par3.dat
## TLU        oC <-->
## LUCHTDK    hPa <1019>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <-->

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID PHYCOUG
  73130  407830 20250501 74544    1.00    8.76   16.89   8.43    1.19     128    0.71     292    0.50    0.49   -0.43
  73130  407830 20250501 74557    1.97    7.22   16.88   8.44    1.19     127    0.71     292    0.51    0.49   -0.53
  73130  407830 20250501 74602    2.94    6.13   16.83   8.44    1.20     129    0.72     297    0.53    0.47   -0.52
  73130  407830 20250501 74607    3.99    5.00   16.67   8.43    1.24     133    0.74     311    0.60    0.52   -0.51
  73130  407830 20250501 74612    5.02    3.74   16.56   8.44    1.29     139    0.78     330    0.66    0.52   -0.53
  73130  407830 20250501 74616    5.89    2.71   16.54   8.44    1.29     139    0.78     332    0.69    0.49   -0.52
  73130  407830 20250501 74621    6.92    1.61   16.41   8.44    1.29     139    0.78     332    0.66    0.54   -0.45
  73130  407830 20250501 74626    7.93    0.62   15.85   8.39    1.49     164    0.92     416    0.56    0.59   -0.56
