# VERTIKAAL 8 M.C.ECOS 8 VERTIKAAL
* 26-06-2024 11:11:45
#X: 53866 - Y: 421114
#00 DONARLOCATIE: GTS-08
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1012>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  53866  421114 20240626 111158    1.05    1.07   19.81   8.23 9.25     119   38.20    3835   27.30   15400    0.69    0.71
  53860  421115 20240626 111231    1.99    2.01   19.44   8.24 9.44     121   37.91    3837   27.31   15408    3.00    1.20
  53849  421110 20240626 111325    2.97    2.97   19.07   8.23 9.17     117   37.58    3834   27.29   15397    3.14    0.95
  53834  421103 20240626 111439    4.04    4.05   18.82   8.19 8.54     108   37.37    3833   27.29   15394    2.24    0.93
  53827  421100 20240626 111522    5.00    5.02   18.70   8.16 8.33     105   37.28    3832   27.28   15394    1.37    0.61
  53817  421094 20240626 111632    6.01    6.01   18.47   8.12 7.69      97   37.12    3836   27.31   15410    1.45    0.97
  53810  421091 20240626 111728    6.99    7.01   18.14   8.06 7.04      88   36.94    3844   27.38   15450    1.37    0.82
  53803  421087 20240626 111832    7.97    7.98   17.86   8.01 6.44      80   36.78    3851   27.43   15481    1.19    0.68
  53796  421083 20240626 111958    8.98    9.02   17.58   7.95 5.73      71   36.60    3856   27.47   15506    1.19    0.78
  53793  421080 20240626 112039   10.08   10.07   17.33   7.91 5.20      64   36.48    3865   27.55   15549    0.96    0.71
  53792  421078 20240626 112056   10.96   10.97   17.34   7.91 5.20      64   36.57    3874   27.62   15590    0.76    0.76
  53789  421075 20240626 112144   11.92   11.91   17.30   7.89 4.99      61   36.62    3883   27.69   15631    1.17    0.68
  53788  421074 20240626 112215   12.98   13.03   17.22   7.88 4.78      59   36.63    3890   27.75   15665    0.90    0.79
  53786  421073 20240626 112318   14.02   14.01   17.12   7.84 4.30      53   36.72    3908   27.89   15746    0.92    0.77
  53785  421072 20240626 112413   15.04   15.06   17.08   7.81 3.93      48   36.86    3927   28.04   15836    0.73    0.54
  53785  421080 20240626 112504   16.04   16.04   16.90   7.76 3.36      41   36.75    3931   28.07   15853    0.96    0.83
  53790  421089 20240626 112718   16.96   16.96   13.57   7.62 0.18       2   34.65    3998   28.62   16180    0.16    0.70
