# VERTIKAAL 7 M.C.ECOS 8 VERTIKAAL
* 26-06-2024 10:47:57
#X: 56367 - Y: 420409
#00 DONARLOCATIE: GTS-10
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1012>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  56367  420409 20240626 104805    1.04    1.04   19.89   8.08 7.35      95   38.24    3833   27.28   15388    0.43    0.70
  56363  420410 20240626 104833    1.95    1.65   19.72   8.09 7.44      96   38.13    3836   27.31   15403    0.66    0.54
  56359  420424 20240626 105001    3.03    3.04   18.88   8.11 7.51      95   37.39    3829   27.26   15378    2.31    1.15
  56352  420434 20240626 105056    4.01    4.03   18.60   8.07 7.15      90   37.17    3830   27.26   15381    1.98    0.94
  56346  420442 20240626 105136    5.01    5.02   18.29   8.05 6.85      86   36.90    3828   27.25   15378    1.64    0.95
  56337  420451 20240626 105234    6.06    6.08   17.89   7.99 6.18      77   36.56    3826   27.24   15369    1.34    0.59
  56332  420455 20240626 105312    6.97    6.99   17.64   7.97 5.93      73   36.36    3826   27.24   15370    1.70    0.73
  56325  420462 20240626 105427    8.04    8.06   17.57   8.00 6.27      77   36.33    3829   27.26   15386    1.28    0.80
  56318  420465 20240626 105522    9.02    9.02   17.33   7.93 5.62      69   36.19    3834   27.30   15406    1.14    0.79
  56314  420466 20240626 105609    9.92    9.92   17.30   7.92 5.32      65   36.18    3836   27.32   15418    0.91    0.73
  56317  420467 20240626 105734   10.97   10.99   16.96   7.76 3.65      45   35.94    3839   27.34   15433    0.61    1.08
  56322  420475 20240626 105858   11.99   12.00   16.58   7.57 1.81      22   35.84    3861   27.52   15535    0.50    0.79
