# VERTIKAAL 12 M.C.ECOS 8 VERTIKAAL
* 26-06-2024 12:50:40
#X: 48810 - Y: 418178
#00 DONARLOCATIE: GTS-03
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1011>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  48810  418178 20240626 125048    1.07    1.07   21.88   8.32 10.2     138   39.94    3840   27.33   15410    1.30    0.79
  48810  418183 20240626 125157    1.94    1.93   21.21   8.35 10.7     142   39.41    3842   27.35   15423    2.88    1.01
  48814  418177 20240626 125228    3.05    3.05   20.85   8.35 10.8     143   39.10    3840   27.34   15416    4.72    1.15
  48827  418161 20240626 125314    4.02    4.05   20.66   8.31 10.4     137   38.92    3838   27.32   15408    2.39    0.94
  48836  418138 20240626 125415    4.97    4.98   20.46   8.28 9.87     129   38.75    3837   27.32   15405    1.88    0.81
  48839  418124 20240626 125506    6.01    6.02   20.29   8.26 9.60     125   38.62    3839   27.33   15412    1.93    0.69
  48843  418116 20240626 125551    6.97    6.99   20.01   8.25 9.32     121   38.40    3839   27.33   15417    1.56    0.99
  48825  418129 20240626 125649    8.05    8.06   19.12   8.17 8.38     107   37.74    3846   27.39   15453    1.51    1.00
  48815  418136 20240626 125735    8.96    8.97   19.05   8.16 8.23     105   38.80    3959   28.29   15970    1.34    1.26
  48788  418154 20240626 125903   10.03   10.02   18.22   8.05 6.64      84   38.49    4000   28.61   16161    1.28    1.23
  48777  418165 20240626 130030   10.99   11.00   17.44   7.90 4.81      60   37.83    3998   28.60   16158    0.94    1.10
  48768  418168 20240626 130200   11.97   11.95   16.37   7.70 2.47      30   37.03    4007   28.68   16206    0.79    1.14
  48761  418161 20240626 130334   12.97   13.00   15.93   7.67 1.67      20   36.82    4025   28.82   16290    0.65    0.91
  48765  418152 20240626 130457   14.02   14.02   13.94   7.65 0.17       2   35.65    4079   29.25   16546    0.17    2.19
  48767  418149 20240626 130518   14.97   15.00   13.12   7.63 0.13       1   35.14    4099   29.42   16643    0.08    0.96
  48769  418147 20240626 130543   16.04   16.04   12.49   7.61 0.10       1   34.81    4121   29.60   16749    0.16    0.74
  48772  418146 20240626 130603   17.00   17.00   11.66   7.58 0.08       1   34.23    4134   29.70   16812    0.13    0.48
  48773  418145 20240626 130618   18.07   18.05   11.07   7.57 0.06       1   33.87    4150   29.83   16887    0.08    0.37
  48773  418145 20240626 130631   18.97   18.96   10.82   7.57 0.06       1   33.72    4157   29.89   16921    0.08    0.40
  48773  418144 20240626 130646   20.09   20.07   10.70   7.58 0.05       1   33.64    4159   29.91   16933    0.07    0.31
  48775  418144 20240626 130702   21.08   21.13   10.64   7.58 0.04       0   33.57    4157   29.89   16922    0.13    0.37
  48776  418144 20240626 130717   21.92   21.93   10.60   7.57 0.03       0   33.54    4157   29.89   16922    0.12    0.30
  48777  418144 20240626 130737   22.96   23.00   10.60   7.57 0.03       0   33.54    4157   29.89   16924    0.08    0.34
  48778  418146 20240626 130758   24.04   24.02   10.58   7.57 0.02       0   33.53    4157   29.89   16923    0.11    0.31
  48779  418148 20240626 130812   25.07   25.05   10.57   7.57 0.02       0   33.52    4157   29.89   16925    0.11    0.32
  48780  418149 20240626 130827   26.06   26.04   10.57   7.58 0.02       0   33.51    4157   29.89   16926    0.13    0.32
  48779  418153 20240626 130845   27.00   26.99   10.56   7.58 0.01       0   33.51    4158   29.89   16926    0.10    0.35
  48779  418156 20240626 130905   28.02   28.04   10.54   7.58 0.01       0   33.50    4158   29.90   16930    0.00    0.30
  48779  418159 20240626 130920   28.96   28.96   10.52   7.58 0.01       0   33.49    4158   29.90   16931    0.08    0.37
  48778  418161 20240626 130934   30.08   30.29   10.50   7.58 0.01       0   33.47    4159   29.90   16933    0.09    0.36
  48777  418163 20240626 130950   31.08   31.11   10.49   7.58 0.00       0   33.47    4159   29.91   16934    0.07    0.35
  48777  418166 20240626 131004   31.99   32.01   10.49   7.58 0.00       0   33.47    4159   29.91   16935    0.10    0.26
  48775  418168 20240626 131019   33.02   33.04   10.49   7.57 0.00       0   33.47    4159   29.91   16935    0.12    0.39
  48774  418169 20240626 131038   33.95   33.93   10.47   7.57 0.00       0   33.45    4159   29.91   16936    0.04    0.38
  48773  418170 20240626 131057   34.95   34.94   10.46   7.57 -0.0      -0   33.45    4160   29.91   16938    0.09    0.39
  48773  418170 20240626 131112   35.99   35.95   10.46   7.56 -0.0      -0   33.44    4160   29.91   16937    0.09    0.31
  48774  418170 20240626 131126   37.05   37.01   10.45   7.56 -0.0      -0   33.44    4160   29.91   16939    0.12    0.32
  48775  418169 20240626 131147   37.92   37.95   10.45   7.56 -0.0      -0   33.44    4160   29.91   16938    0.09    0.36
  48773  418170 20240626 131223   39.09   39.00   10.45   7.56 -0.0      -0   33.44    4160   29.91   16938    0.11    0.34
  48772  418170 20240626 131244   39.98   39.60   10.45   7.56 -0.0      -0   33.44    4160   29.91   16938    0.09    0.35
  48776  418168 20240626 131313   41.04   41.03   10.45   7.57 -0.0      -0   33.44    4160   29.91   16939    0.05    0.35
  48782  418166 20240626 131337   42.08   42.12   10.45   7.57 -0.0      -0   33.44    4160   29.92   16939    0.10    0.32
