# VERTIKAAL 16 Milieucontainer
* 30-04-2026 11:02:54
#X: 33164 - Y: 400153
#00 DONARLOCATIE: VTS-02
#08 WAARNEMER(S): Ruud
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  33164  400153 20260430 110305    1.06   15.44   13.51   8.32 8.88     101   35.17    4064   29.14   16483    0.51       0.32      0.14
  33164  400153 20260430 110403    1.97   11.07   13.50   8.32 8.88     101   35.17    4066   29.15   16488    0.50       0.26      0.17
  33164  400153 20260430 110430    3.01    9.68   13.51   8.31 8.86     100   35.18    4066   29.15   16489    0.77       0.22      0.19
  33164  400153 20260430 110445    4.07    8.44   13.49   8.31 8.85     100   35.17    4066   29.15   16491    0.74       0.28      0.19
  33164  400153 20260430 110505    5.04    6.98   13.49   8.31 8.85     100   35.16    4066   29.15   16489    0.85       0.30      0.14
  33164  400153 20260430 110523    6.03    5.86   13.48   8.31 8.85     100   35.15    4066   29.15   16489    0.81       0.29      0.13
  33164  400153 20260430 110546    6.95    4.78   13.41   8.31 8.79     100   35.09    4065   29.15   16487    0.84       0.24      0.05
  33164  400153 20260430 110602    8.01    3.46   13.35   8.30 8.72      99   35.05    4065   29.15   16488    0.81       0.20      0.17
  33164  400153 20260430 110619    8.98    2.39   13.34   8.30 8.68      98   35.04    4065   29.15   16488    0.91       0.28      0.14
  33164  400153 20260430 110729    9.97    3.83   13.31   8.30 8.60      97   35.01    4066   29.15   16490    0.82       0.31      0.21
  33164  400153 20260430 110756   11.06    2.40   13.14   8.27 8.26      93   34.88    4066   29.15   16491    0.62       0.33      0.26
  33164  400153 20260430 110824   11.95    0.74   13.03   8.26 8.03      90   34.79    4067   29.16   16495    0.56       0.21      0.29
