# VERTIKAAL 14 Milieucontainer
* 24-06-2026 12:37:19
#X: 72687 - Y: 391012
#00 DONARLOCATIE: ZTS-34
#08 WAARNEMER(S): bernaards
@ par14.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  72685  391013 20260624 124328    0.86   18.66   25.58   8.93 12.9     159    1.67     149    0.83     367    0.67       1.06      0.17
  72685  391013 20260624 124401    1.93   17.55   25.30   8.92 12.9     158    1.66     149    0.83     366    1.02       1.10      0.18
  72685  391013 20260624 124425    3.03   15.75   24.85   8.91 12.5     151    1.65     150    0.83     367    1.19       1.08      0.38
  72685  391013 20260624 125218    4.06   15.72   23.51   8.86 11.7     139    1.61     150    0.84     369    1.00       1.19      0.17
  72685  391013 20260624 124456    4.93   13.69   23.19   8.76 11.6     136    1.60     150    0.84     369    1.26       1.11      0.02
  72685  391013 20260624 124506    6.07   12.37   22.15   8.65 11.7     134    1.58     151    0.84     373    1.43       0.97      0.05
  72685  391013 20260624 124609    7.08   11.06   19.02   8.29 9.26     100    1.91     195    1.10     524    0.62       0.74      0.12
  72685  391013 20260624 124635    8.05    9.82   17.56   8.14 8.43      88    1.66     175    0.99     455    0.37       0.48      0.13
  72685  391013 20260624 124650    8.95    8.93   17.39   8.10 8.17      85    1.67     177    1.00     463    0.29       0.59      0.06
  72685  391013 20260624 124704   10.00    7.94   17.14   8.04 7.81      81    1.78     190    1.08     506    0.31       0.52      0.01
  72685  391013 20260624 124725   10.88    8.25   17.30   7.95 7.14      75    2.07     219    1.26     610    0.43       0.67      0.01
  72685  391013 20260624 124739   12.10    6.83   18.03   7.94 7.02      75    3.07     321    1.87     948    0.36       1.08      0.05
  72685  391013 20260624 124806   13.02    6.15   17.70   7.83 6.36      67    3.34     351    2.06    1052    0.39       1.28      0.09
  72685  391013 20260624 124845   14.04    5.40   15.37   7.52 3.62      36    3.09     342    2.01    1023    0.36       1.57     -0.00
  72685  391013 20260624 124920   14.98    4.54   14.63   7.40 1.39      14    3.61     406    2.41    1247    0.40       1.22      0.05
  72685  391013 20260624 124953   15.92    3.69   13.85   7.39 0.59       6    3.55     407    2.42    1249    0.42       0.88      0.04
  72685  391013 20260624 125011   17.01    2.57   13.53   7.40 0.45       4    3.65     422    2.52    1304    0.31       0.64      0.22
  72685  391013 20260624 125025   18.00    1.54   13.32   7.41 0.39       4    3.85     447    2.68    1393    0.39       0.70      0.12
  72685  391013 20260624 125040   19.03    0.54   13.16   7.41 0.34       3    4.25     496    2.99    1657    0.40       0.74      0.06
 
