# VERTIKAAL 7 Milieucontainer
* 24-06-2026 09:24:53
#X: 77101 - Y: 406213
#00 DONARLOCATIE: ZTS-09
#08 WAARNEMER(S): bernaards
@ par7.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  77103  406213 20260624 92454    1.09   12.66   22.65   8.69    1.16     110    0.61     236    1.60       1.24      0.20
  77103  406213 20260624 92500    1.97   11.62   22.64   8.69    1.16     110    0.61     236    1.76       1.14      0.18
  77103  406213 20260624 92502    3.10   10.63   22.55   8.68    1.16     110    0.61     237    1.59       1.04      0.15
  77103  406213 20260624 92504    4.12    9.54   22.51   8.68    1.17     111    0.61     241    1.29       1.08      0.09
  77103  406213 20260624 92506    5.16    8.58   22.47   8.68    1.17     112    0.62     242    1.35       1.12      0.06
  77103  406213 20260624 92508    6.05    7.97   22.40   8.65    1.19     113    0.62     247    1.21       1.09     -0.04
  77103  406213 20260624 92513    7.00    6.78   22.19   8.64    1.37     131    0.73     305    0.96       0.98      0.06
  77103  406213 20260624 92516    7.98    5.99   21.95   8.63    1.47     142    0.79     340    0.76       0.82      0.08
  77103  406213 20260624 92520    9.02    5.02   21.52   8.51    2.18     211    1.20     581    0.47       0.81      0.02
  77103  406213 20260624 92523    9.93    4.75   20.57   8.39    2.40     238    1.36     674    0.40       0.68      0.06
  77103  406213 20260624 92529   11.05    3.14   19.48   8.25    2.59     262    1.51     745    0.27       0.71     -0.06
  77103  406213 20260624 92533   12.18    1.79   18.87   8.13    2.58     264    1.52     751    0.33       0.94      0.02
  77103  406213 20260624 92538   13.09    0.66   17.84   7.84    2.47     259    1.50     751    0.32       1.02      0.02
  77103  406213 20260624 92541   13.90    0.27   17.62   7.72    2.44     256    1.48     741    0.38       1.02      0.10
