# VERTIKAAL 2 Milieucontainer
* 24-06-2026 08:06:42
#X: 70336 - Y: 410191
#00 DONARLOCATIE: ZTS-16
#08 WAARNEMER(S): bernaards
@ par2.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  70336  410191 20260624 81253    0.92   16.83   24.03   8.84 12.6     150    1.50     138    0.77     329    0.72       1.00      0.60
  70336  410191 20260624 81317    2.04   19.24   23.88   8.83 12.6     149    1.45     133    0.74     312    0.90       1.10      0.24
  70336  410191 20260624 81332    3.02   18.55   23.77   8.81 12.5     148    1.40     129    0.72     298    0.77       0.93      0.11
  70336  410191 20260624 81349    4.07   17.80   23.64   8.82 12.6     148    1.45     135    0.75     316    0.69       0.99      0.33
  70336  410191 20260624 81403    4.97   17.14   23.44   8.83 12.6     149    1.51     140    0.78     336    0.92       0.94      0.50
  70336  410191 20260624 81424    6.04   16.03   23.13   8.79 12.5     146    1.55     145    0.81     353    0.85       0.99      0.19
  70336  410191 20260624 81439    7.08   14.90   22.72   8.79 12.5     145    1.66     157    0.88     394    0.58       0.80      0.14
  70336  410191 20260624 81532    8.04   14.23   21.72   8.57 10.7     122    1.84     177    1.00     464    0.44       0.60      0.09
  70336  410191 20260624 81612    9.03   12.84   19.93   8.34 9.88     109    2.88     289    1.67     837    0.27       0.75      0.06
  70336  410191 20260624 81640   10.00   11.53   18.66   8.13 9.05      97    2.93     302    1.76     883    0.47       0.60     -0.09
  70336  410191 20260624 81715   10.92   10.44   18.15   7.95 7.98      85    3.04     316    1.84     931    0.26       0.64      0.05
  70336  410191 20260624 81749   12.00    9.52   17.32   7.79 6.41      67    3.08     326    1.91     967    0.15       0.81      0.04
  70336  410191 20260624 81816   12.96    8.50   16.84   7.69 5.45      56    3.03     325    1.90     962    0.27       1.17     -0.00
  70336  410191 20260624 81842   14.05    7.66   16.44   7.61 4.48      46    2.98     322    1.89     954    0.23       1.40      0.09
  70336  410191 20260624 81927   15.10    6.90   14.90   7.44 1.82      18    2.81     315    1.84     927    0.26       0.93      0.01
  70336  410191 20260624 81950   15.93    6.13   14.68   7.42 1.28      13    2.79     314    1.84     923    0.43       0.79     -0.15
  70336  410191 20260624 82009   17.05    5.00   14.47   7.40 0.84       8    2.77     313    1.83     920    0.23       0.77      0.00
  70336  410191 20260624 82023   18.06    3.93   14.32   7.39 0.55       5    2.75     312    1.83     918    0.23       0.74      0.11
  70336  410191 20260624 82042   18.93    3.01   14.21   7.39 0.39       4    2.74     312    1.83     917    0.24       0.85      0.04
  70336  410191 20260624 82056   19.97    2.13   14.10   7.39 0.34       3    2.73     312    1.82     916    0.27       0.68      0.13
  70336  410191 20260624 82115   21.01    0.95   13.98   7.39 0.29       3    2.73     312    1.83     917    0.32       1.02      0.23
