# VERTIKAAL 6 M.C.ECOS 6 VERTIKAAL
* 17-10-2024 09:05:08
#X: 42820 - Y: 397321
#00 DONARLOCATIE: VTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1007>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  42820  397321 20241017 90527    1.06   10.95   13.82   8.03 8.90     102   32.78    3761   26.74   15098    0.54    1.09
  42820  397321 20241017 90552    2.01   11.60   13.63   8.07 9.05     104   33.54    3865   27.56   15572    0.70    0.41
  42820  397321 20241017 90627    3.02   10.01   13.63   8.05 8.81     101   33.73    3888   27.74   15673    0.57    0.52
  42820  397321 20241017 90708    4.01   12.14   13.58   8.06 8.73     100   33.76    3895   27.80   15707    0.63    0.44
  42820  397321 20241017 90740    5.05   11.38   13.36   8.03 8.68      99   33.66    3903   27.87   15747    0.40    0.33
  42820  397321 20241017 90808    5.95   10.55   13.32   8.04 8.79     100   33.61    3902   27.85   15738    0.54    0.37
  42820  397321 20241017 90922    7.07   10.06   13.59   7.98 7.54      87   34.64    3995   28.59   16166    0.26    0.40
  42820  397321 20241017 90946    8.03    9.20   13.64   7.98 7.44      86   34.74    4003   28.65   16200    0.28    0.40
  42820  397321 20241017 91021    9.01    8.23   13.86   7.96 7.16      83   35.16    4030   28.87   16323    0.35    0.57
  42820  397321 20241017 91101   10.01    6.98   14.18   7.94 6.80      80   35.67    4058   29.09   16452    0.21    0.67
  42820  397321 20241017 91129   11.02    5.59   14.24   7.94 6.65      78   35.84    4071   29.19   16511    0.28    0.78
  42820  397321 20241017 91144   12.01    4.41   14.29   7.94 6.59      78   35.93    4078   29.24   16540    0.22    0.71
  42820  397321 20241017 91203   12.95    3.39   14.29   7.94 6.56      77   35.94    4079   29.25   16545    0.37    0.78
  42820  397321 20241017 91223   13.97    2.20   14.33   7.93 6.51      77   36.00    4082   29.28   16561    0.27    0.74
  42820  397321 20241017 91242   15.00    1.13   14.34   7.93 6.47      76   36.02    4084   29.29   16566    0.29    0.75
