# VERTIKAAL 7 M.C.ECOS 8 VERTIKAAL
* 04-04-2024 09:38:00
#X: 56431 - Y: 420364
#00 DONARLOCATIE: GTS-10
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1002>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  56431  420364 20240404 93815    1.06   11.93   10.25   8.39 9.05      97   30.55    3819   27.21   15378    0.25    0.42
  56405  420396 20240404 93832    1.67   11.28   10.25   8.38 9.05      97   30.55    3820   27.22   15381    0.20    0.58
  56395  420407 20240404 93855    2.97   10.05   10.25   8.39 9.07      97   30.55    3819   27.22   15380    0.23    0.46
  56391  420417 20240404 93918    4.03    9.21   10.25   8.39 9.08      97   30.55    3819   27.22   15381    0.22    0.48
  56391  420423 20240404 93941    4.99    8.55   10.25   8.39 9.08      97   30.55    3820   27.22   15381    0.17    0.46
  56396  420437 20240404 94008    6.19    7.60   10.25   8.39 9.08      97   30.55    3819   27.22   15380    0.19    0.47
  56397  420446 20240404 94031    7.02    7.01   10.25   8.39 9.09      97   30.55    3820   27.22   15381    0.18    0.49
  56399  420460 20240404 94053    8.05    6.24   10.25   8.39 9.07      97   30.56    3820   27.22   15385    0.16    0.45
  56398  420471 20240404 94113    9.03    5.31   10.25   8.39 9.09      97   30.56    3820   27.22   15385    0.12    0.49
  56395  420480 20240404 94133    9.98    4.41   10.16   8.38 9.06      97   30.62    3837   27.36   15461    0.12    0.44
  56395  420486 20240404 94158   11.03    3.44   10.07   8.38 9.04      97   30.63    3846   27.43   15503    0.10    0.37
  56404  420519 20240404 94259   12.03    2.79    9.11   8.23 8.15      86   31.53    4055   29.09   16464    0.08    0.33
  56405  420536 20240404 94327   13.02    1.73    9.11   8.23 8.14      86   31.65    4072   29.21   16537    0.03    0.32
  56405  420548 20240404 94349   13.97    0.75    9.18   8.23 8.06      86   31.86    4091   29.37   16628    0.07    0.38
