# VERTIKAAL 10 M.C.ECOS 8 VERTIKAAL
* 04-04-2024 10:31:11
#X: 50110 - Y: 418299
#00 DONARLOCATIE: GTS-04
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1003>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <5>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  50110  418299 20240404 103120    1.06   20.83   10.10   8.40 9.23      99   30.69    3851   27.47   15525    0.25    0.40
  50055  418300 20240404 103222    2.05   18.54   10.10   8.40 9.23      99   30.69    3852   27.47   15527    0.42    0.35
  49971  418271 20240404 103315    3.00    0.00   10.10   8.40 9.24      99   30.70    3853   27.48   15532    0.38    0.38
  49900  418259 20240404 103403    4.08   14.58   10.10   8.40 9.25      99   30.71    3854   27.49   15538    0.42    0.39
  49890  418259 20240404 103435    4.99   13.53   10.08   8.40 9.25      99   30.71    3855   27.50   15545    0.39    0.50
  49880  418268 20240404 103453    5.95   13.05   10.06   8.40 9.23      99   30.75    3862   27.55   15576    0.70    0.51
  49847  418270 20240404 103518    7.01   13.21    9.99   8.38 9.18      98   30.86    3884   27.72   15674    0.30    0.48
  49801  418255 20240404 103549    8.02    0.00    9.85   8.39 9.25      99   31.13    3931   28.10   15889    0.64    0.30
  49709  418229 20240404 103728    9.06   15.98    9.68   8.34 9.01      96   31.55    4001   28.65   16209    0.17    0.41
  49662  418247 20240404 103923   10.10   13.19    9.45   8.33 8.98      96   32.03    4085   29.32   16599    0.30    0.45
  49667  418253 20240404 103947   10.95   11.73    9.41   8.34 9.12      97   32.36    4131   29.69   16810    0.90    0.49
  49680  418264 20240404 104028   11.96    7.63    9.38   8.32 9.12      97   32.48    4150   29.83   16895    1.02    0.51
  49676  418266 20240404 104052   12.96    6.08    9.37   8.31 9.07      97   32.49    4153   29.86   16911    0.45    0.51
  49682  418284 20240404 104158   13.93    4.05    9.32   8.18 8.00      85   32.73    4188   30.14   17075    0.36    0.87
  49688  418281 20240404 104231   14.99    3.05    9.31   8.15 7.62      81   32.77    4194   30.19   17101    0.10    0.93
  49698  418278 20240404 104302   15.98    2.08    9.31   8.14 7.47      80   32.77    4195   30.20   17105    0.33    1.06
  49708  418283 20240404 104326   17.11    0.93    9.31   8.14 7.45      80   32.77    4195   30.20   17106    0.13    1.05
