# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 04-04-2024 07:47:45
#X: 67578 - Y: 411459
#00 DONARLOCATIE: GTS-18
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1002>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  67578  411459 20240404 74753    0.97   11.45   10.43   8.29 9.46     102   30.52    3799   27.06   15289    0.25    0.63
  67535  411448 20240404 74816    2.03   10.53   10.43   8.29 9.46     102   30.53    3800   27.06   15292    0.30    0.58
  67519  411447 20240404 74838    2.99    9.53   10.43   8.29 9.46     102   30.54    3801   27.07   15295    0.32    0.53
  67515  411446 20240404 74852    4.03    8.26   10.43   8.29 9.46     102   30.54    3801   27.07   15297    0.28    0.44
  67513  411447 20240404 74906    4.98    7.33   10.43   8.29 9.46     102   30.54    3801   27.07   15297    0.29    0.66
  67507  411452 20240404 74924    5.98    6.85   10.43   8.29 9.47     102   30.56    3803   27.09   15306    0.34    0.58
  67500  411458 20240404 74941    7.06    5.83   10.41   8.29 9.46     102   30.56    3806   27.11   15317    0.40    0.50
  67487  411468 20240404 75016    8.02    4.68   10.33   8.30 9.27     100   30.59    3817   27.20   15370    0.36    0.39
  67478  411472 20240404 75043    8.99    3.56   10.33   8.30 9.27     100   30.61    3818   27.21   15376    0.33    0.46
  67464  411480 20240404 75122    9.97    2.81   10.29   8.30 9.20      99   30.61    3824   27.25   15400    0.28    0.43
  67453  411495 20240404 75156   10.91    2.24   10.15   8.30 8.97      96   30.66    3842   27.40   15484    0.35    0.50
  67360  411484 20240404 75401   11.98    0.80    9.42   8.12 7.18      76   30.99    3956   28.29   16005    0.34    0.52
