# VERTIKAAL 12 M.C.ECOS 8 VERTIKAAL
* 04-04-2024 11:29:41
#X: 47980 - Y: 418371
#00 DONARLOCATIE: GTS-02
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1003>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <2>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  47980  418371 20240404 113004    1.11   16.01   10.00   8.40 9.38     100   31.05    3907   27.91   15779    0.27    0.36
  47966  418388 20240404 113026    2.02   14.23   10.00   8.40 9.38     100   31.06    3907   27.91   15780    0.31    0.32
  47961  418396 20240404 113040    3.02   13.08    9.97   8.40 9.38     100   31.04    3908   27.91   15783    0.44    0.38
  47965  418395 20240404 113054    3.98    0.75    9.98   8.41 9.37     100   31.04    3907   27.91   15779    0.25    0.32
  47971  418395 20240404 113110    4.93   10.73    9.98   8.41 9.38     100   31.03    3906   27.90   15776    0.36    0.30
  47977  418402 20240404 113128    5.91    9.69    9.66   8.37 9.32     100   31.68    4019   28.79   16293    0.69    0.42
  48001  418420 20240404 113156    6.93    8.66    9.59   8.37 9.27      99   31.81    4042   28.98   16402    0.47    0.32
  48002  418432 20240404 113218    8.04    6.99    9.49   8.35 9.24      99   32.03    4081   29.29   16578    0.58    0.50
  47997  418393 20240404 113305    9.00    0.00    9.49   8.33 9.22      98   32.20    4103   29.46   16680    0.44    0.48
  47993  418367 20240404 113337    9.99    0.00    9.72   8.38 9.27     100   32.66    4138   29.74   16839    1.64    1.00
  48001  418363 20240404 113359   11.09    6.20    9.69   8.37 9.26     100   32.90    4171   30.00   16992    2.12    1.10
  48011  418352 20240404 113452   12.01    4.86    9.52   8.32 9.03      97   32.84    4182   30.09   17042    1.50    1.11
  48012  418376 20240404 113544   12.92    4.13    9.46   8.29 8.72      93   32.78    4181   30.08   17038    0.75    0.87
  48008  418401 20240404 113629   14.05    1.56    9.36   8.25 8.36      89   32.73    4183   30.10   17052    1.38    0.82
  48007  418418 20240404 113657   15.04    0.00    9.43   8.25 8.32      89   32.82    4188   30.14   17074    1.17    1.02
