# VERTIKAAL 1 M.C.ECOS 8 VERTIKAAL
* 04-04-2024 07:37:14
#X: 69190 - Y: 411047
#06 PROJECTCODE: GTS
#00 DONARLOCATIE: GTS-20
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
#21 MEETGEBIED: GREVELINGEN
#22 STARTPUNT: gts-20
#23 EINDPUNT: gts-02
#51 OPDRACHTGEVER: ZLXXAXAMDBG
#52 BEHEERDER: ZLXXAXBMDBG
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1002>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  69190  411047 20240404 73740    1.05    6.87   10.94   8.33 9.35     101   30.31    3726   26.48   14952    0.32    1.16
  69221  411017 20240404 73756    2.00    6.06   10.92   8.33 9.35     101   30.37    3735   26.55   14994    0.31    1.10
  69229  411014 20240404 73814    2.98    5.02   10.58   8.28 9.34     101   30.57    3791   26.99   15249    0.38    0.89
  69238  411014 20240404 73827    4.13    3.83   10.56   8.28 9.32     101   30.58    3793   27.01   15259    0.36    0.91
  69245  411012 20240404 73842    5.06    2.91   10.58   8.29 9.32     101   30.60    3794   27.01   15262    0.40    0.89
  69254  411010 20240404 73856    6.00    2.04   10.64   8.29 9.32     101   30.66    3797   27.04   15277    0.43    0.84
  69265  411006 20240404 73922    6.94    0.85   10.64   8.29 9.33     101   30.69    3799   27.06   15287    0.54    0.88
