# VERTIKAAL 8 M.C.ECOS 8 VERTIKAAL
* 04-04-2024 09:54:48
#X: 54077 - Y: 421198
#00 DONARLOCATIE: GTS-08
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1002>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  54077  421198 20240404 95456    1.04    0.00   10.22   8.39 9.15      98   30.52    3818   27.21   15377    0.21    0.34
  54041  421198 20240404 95512    2.08   16.84   10.21   8.39 9.17      98   30.51    3818   27.21   15376    0.19    0.47
  54025  421203 20240404 95536    3.02   15.83   10.21   8.39 9.18      98   30.51    3818   27.21   15377    0.15    0.48
  54029  421187 20240404 95640    4.09    9.34   10.21   8.39 9.18      98   30.52    3819   27.22   15381    0.17    0.42
  54033  421160 20240404 95706    4.93   12.43   10.20   8.39 9.16      98   30.53    3822   27.23   15391    0.21    0.47
  54016  421148 20240404 95726    6.07   11.53   10.20   8.39 9.16      98   30.53    3821   27.23   15390    0.15    0.40
  53998  421150 20240404 95751    7.07   10.73   10.20   8.39 9.17      98   30.53    3821   27.23   15386    0.28    0.38
  53989  421156 20240404 95814    7.93   10.00   10.20   8.39 9.17      98   30.53    3821   27.23   15390    0.26    0.47
  53984  421162 20240404 95837    8.95    9.24   10.20   8.39 9.17      98   30.53    3822   27.24   15393    0.19    0.32
  53978  421168 20240404 95853   10.11    5.59   10.19   8.39 9.16      98   30.55    3824   27.26   15404    0.26    0.41
  53921  421165 20240404 95947   10.94    8.13   10.18   8.39 9.15      98   30.60    3832   27.32   15439    0.17    0.36
  53892  421152 20240404 100032   12.13    6.41    9.88   8.35 8.94      96   31.06    3919   28.00   15836    0.13    0.38
  53891  421141 20240404 100132   12.94    5.91    9.36   8.25 8.25      88   31.74    4057   29.10   16468    0.15    0.36
  53863  421119 20240404 100225   13.98    3.78    9.21   8.22 8.12      86   31.97    4102   29.46   16677    0.05    0.44
  53860  421118 20240404 100252   15.06    2.69    9.20   8.23 8.16      87   32.01    4108   29.50   16704    0.15    0.43
  53849  421108 20240404 100405   15.99    1.60    9.13   8.13 7.28      77   32.18    4138   29.74   16841    0.07    0.68
  53830  421094 20240404 100449   17.00    0.00    9.11   8.09 6.86      73   32.19    4141   29.76   16855    0.20    0.82
