# VERTIKAAL 3 M.C.ECOS 8 VERTIKAAL
* 04-04-2024 08:06:36
#X: 65378 - Y: 412109
#00 DONARLOCATIE: GTS-16
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1002>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  65378  412109 20240404 80644    0.99   14.80   10.37   8.34 9.28     100   30.65    3821   27.23   15385    0.29    0.53
  65366  412117 20240404 80708    1.93   13.89   10.37   8.34 9.27     100   30.65    3821   27.23   15387    0.14    0.40
  65364  412117 20240404 80726    3.04   12.73   10.37   8.34 9.25      99   30.65    3821   27.23   15386    0.22    0.43
  65354  412124 20240404 80749    4.00   11.85   10.37   8.34 9.26     100   30.65    3821   27.23   15385    0.21    0.45
  65346  412127 20240404 80804    4.97   10.79   10.37   8.34 9.26     100   30.65    3820   27.22   15384    0.27    0.33
  65339  412133 20240404 80836    5.94    9.65   10.38   8.34 9.27     100   30.65    3820   27.22   15384    0.16    0.46
  65331  412146 20240404 80856    7.06    8.11   10.38   8.35 9.29     100   30.66    3821   27.23   15387    0.21    0.41
  65315  412149 20240404 80927    8.04    6.88   10.38   8.35 9.36     101   30.72    3828   27.28   15419    0.20    0.39
  65308  412152 20240404 80942    9.09    5.90   10.31   8.35 9.36     101   30.72    3835   27.34   15449    0.25    0.28
  65298  412155 20240404 81001   10.06    4.93   10.27   8.35 9.33     100   30.69    3835   27.34   15449    0.34    0.33
  65291  412155 20240404 81017   11.03    4.14   10.25   8.35 9.32     100   30.67    3835   27.34   15450    0.29    0.36
  65260  412158 20240404 81117   12.02    3.18    9.77   8.24 8.50      91   30.84    3902   27.87   15759    0.30    0.35
  65241  412165 20240404 81203   13.00    2.24    9.25   8.15 7.64      81   31.12    3988   28.56   16156    0.06    0.41
  65180  412141 20240404 81312   13.91    1.59    9.14   8.14 7.36      78   31.17    4006   28.69   16236    0.13    0.26
  65163  412133 20240404 81348   14.70    0.00    9.07   8.12 7.22      76   31.20    4018   28.79   16291    0.12    0.33
