# VERTIKAAL 3 Milieucontainer
* 30-06-2026 11:04:24
#X: 46358 - Y: 370360
#00 DONARLOCATIE: KTS-03
#08 WAARNEMER(S): bernaards
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  46358  370360 20260630 110657    1.04   14.05   24.32   8.07 8.71     112   24.47    2239   15.07    8416    2.52       3.33      0.32
  46358  370360 20260630 110731    1.83   13.36   24.32   8.07 8.79     113   24.45    2238   15.06    8410    2.45       3.07      0.38
  46358  370360 20260630 110746    3.06   12.26   24.31   8.07 8.78     113   24.53    2245   15.12    8442    2.44       3.28      0.30
  46358  370360 20260630 110759    4.00   11.48   24.31   8.07 8.77     113   24.59    2251   15.16    8464    2.40       3.34      0.27
  46358  370360 20260630 110812    5.04   10.28   24.31   8.06 8.76     113   24.66    2257   15.21    8492    2.59       3.33      0.12
  46358  370360 20260630 110826    6.05    9.24   24.30   8.04 8.63     111   25.05    2293   15.47    8641    2.72       3.44      0.14
  46358  370360 20260630 110839    6.93    8.42   24.24   8.02 8.49     110   25.78    2363   15.99    8935    2.82       3.16      0.05
  46358  370360 20260630 110903    7.98    7.36   24.20   8.00 8.36     108   26.30    2413   16.36    9142    2.84       3.43      0.50
  46358  370360 20260630 110924    9.07    6.31   24.01   7.95 8.07     105   27.88    2567   17.51    9793    2.71       3.63      0.23
  46358  370360 20260630 110938    9.99    5.40   23.93   7.94 7.92     103   28.61    2639   18.05   10103    2.79       3.73      0.21
  46358  370360 20260630 111016   11.01    4.32   23.37   7.81 6.12      80   32.05    2989   20.71   11614    2.13      24.95      0.32
  46358  370360 20260630 111049   12.00    3.05   23.22   7.86 7.12      94   33.56    3139   21.86   12270    1.93       7.83      0.12
  46358  370360 20260630 111103   12.93    2.15   23.02   7.84 7.06      93   34.77    3266   22.84   12828    1.50       7.18      0.08
  46358  370360 20260630 111121   13.99    1.08   22.85   7.81 6.86      90   35.71    3366   23.61   13271    1.55      13.87      0.01
