# VERTIKAAL 13 M.C.ECOS 6 VERTIKAAL
* 03-10-2024 10:30:05
#X: 35445 - Y: 397423
#00 DONARLOCATIE: VTS-05
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1021>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID
  35445  397423 20241003 103018    1.10   10.53   14.76   7.91 7.48      87   34.46    3868   27.58   15579    0.57    0.58
  35445  397423 20241003 103054    2.08    8.58   14.94   7.91 7.42      86   34.76    3886   27.72   15660    0.60    0.42
  35445  397423 20241003 103126    3.02    9.56   14.92   7.91 7.44      87   34.69    3880   27.68   15633    0.68    0.49
  35445  397423 20241003 103200    4.01    1.05   15.04   7.90 7.29      85   34.91    3895   27.79   15697    0.47    0.42
  35445  397423 20241003 103214    5.06    8.80   15.01   7.90 7.28      85   34.90    3895   27.80   15701    0.36    0.40
  35445  397423 20241003 103233    6.00    7.71   15.00   7.90 7.29      85   34.87    3893   27.78   15691    0.42    0.48
  35445  397423 20241003 103250    7.01    6.74   15.00   7.90 7.28      85   34.89    3895   27.79   15700    0.30    0.50
  35445  397423 20241003 103305    8.04    5.76   14.99   7.89 7.27      85   34.90    3897   27.81   15709    0.46    0.46
  35445  397423 20241003 103319    9.04    5.00   15.00   7.89 7.25      85   34.93    3900   27.83   15721    0.38    0.53
  35445  397423 20241003 103340   10.05    4.43   15.01   7.89 7.22      84   34.94    3900   27.83   15723    0.33    0.44
  35445  397423 20241003 103403   11.01    3.06   15.15   7.88 7.13      84   35.14    3910   27.91   15765    0.39    0.54
  35445  397423 20241003 103447   12.03    1.01   15.52   7.87 6.92      82   35.58    3925   28.03   15836    0.52    0.46
