# VTK  9 Delta
* 06-06-2025 10:25:46
#X: 50638 - Y: 419681
#00 DONARLOCATIE: GTS-21
#08 WAARNEMER(S): Hartman
@ par1.dat

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU TROEBHFNU PHYCOUG
  50639  419680 20250606 102558    1.00    8.63   17.04   8.03 7.16      89   38.96    4155   29.85   16881    0.26      1.73    7.22
  50639  419680 20250606 102608    1.00    8.28   17.04   8.03 7.16      89   38.97    4155   29.85   16881    0.43      1.62    7.21
  50639  419680 20250606 102629    1.96    5.94   17.04   8.03 7.17      90   38.97    4155   29.85   16882    0.40      1.67    7.22
  50639  419680 20250606 102648    3.02    3.21   17.05   8.03 7.17      90   38.98    4155   29.85   16883    0.49      1.82    7.22
  50639  419680 20250606 102718    3.99    2.22   17.05   8.03 7.18      90   38.98    4155   29.85   16882    0.34      1.71    7.24
  50639  419680 20250606 102743    4.99    1.38   17.04   8.03 7.18      90   38.97    4155   29.85   16882    0.39      1.76    7.23
  50639  419680 20250606 102815    6.03    1.68   16.91   8.01 6.98      87   38.86    4155   29.85   16882    0.25      1.67    7.03
  50639  419680 20250606 102853    7.00    1.50   16.89   8.01 6.78      84   38.83    4154   29.84   16878    0.25      1.63    6.83
  50639  419680 20250606 102915    8.02    0.00   16.82   7.99 6.67      83   38.75    4153   29.83   16872    0.16      1.76    6.72
