# VERTIKAAL 1 Milieucontainer
* 03-04-2026 10:28:04
#X: 70459 - Y: 410185
#06 PROJECTCODE: ZTS-ATS
#00 DONARLOCATIE: ZTS-15
#08 WAARNEMER(S): bernaards
#21 MEETGEBIED: Zeeland
#22 STARTPUNT: krammer
#23 EINDPUNT: krtammer
#51 OPDRACHTGEVER: WVL
#52 BEHEERDER: Mobiel Meten
@ par1.dat
## LUCHTDK    hPa <1019>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  70457  410186 20260403 102834    0.99      --    9.52   8.28    1.37     175    1.00     455    0.47       0.89      0.19
  70457  410186 20260403 102857    2.01      --    9.50   8.28    1.38     176    1.00     459    0.54       0.87      0.23
  70457  410186 20260403 102917    3.04      --    9.51   8.28    1.38     176    1.00     458    0.56       0.86      0.18
  70457  410186 20260403 102931    4.06      --    9.50   8.27    1.38     176    1.00     459    0.54       0.82      0.17
  70457  410186 20260403 102948    5.06      --    9.50   8.27    1.38     176    1.01     460    0.57       0.75      0.13
  70457  410186 20260403 103009    6.00      --    9.49   8.27    1.39     177    1.01     461    0.57       0.76      0.19
  70457  410186 20260403 103026    6.94      --    9.48   8.26    1.40     179    1.02     468    0.49       0.77      0.14
  70457  410186 20260403 103049    7.95      --    9.48   8.24    1.44     183    1.05     483    0.39       0.77      0.23
  70457  410186 20260403 103108    8.97      --    9.47   8.22    1.48     189    1.08     506    0.35       0.78      0.12
  70457  410186 20260403 103127    9.99      --    9.49   8.20    1.53     195    1.12     526    0.31       0.67      0.18
  70457  410186 20260403 103144   11.05      --    9.45   8.18    1.81     232    1.33     654    0.36       0.89      0.14
