# VERTIKAAL 11 Milieucontainer
* 02-04-2026 15:24:47
#X: 80362 - Y: 408151
#00 DONARLOCATIE: ZTS-07
#08 WAARNEMER(S): bernaards
@ par10.dat
## LUCHTDK    hPa <1019>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH  GELDHD  SALNTT     CL- CHLFRFU  TROEBHFNU  PHYCOUGL
  80362  408151 20260402 152549    1.53      --    9.70   8.42 11.3     100    0.78      98    0.55     200    0.55       0.95      0.29
  80362  408151 20260402 152609    2.06      --    9.70   8.42 11.3     100    0.78      98    0.55     200    0.51       0.95      0.22
  80362  408151 20260402 152638    2.97      --    9.70   8.42 11.3     100    0.78      98    0.55     200    0.52       1.03      0.31
  80362  408151 20260402 152711    3.99      --    9.69   8.42 11.3     100    0.78      98    0.55     200    0.55       1.03      0.31
  80362  408151 20260402 152734    5.01      --    9.68   8.42 11.3     100    0.78      98    0.55     200    0.55       0.96      0.27
  80362  408151 20260402 152756    6.06      --    9.69   8.42 11.3     100    0.78      99    0.55     200    0.55       0.91      0.30
  80362  408151 20260402 152820    6.93      --    9.68   8.42 11.3     100    0.78      99    0.55     201    0.56       0.95      0.32
  80362  408151 20260402 152852    7.95      --    9.63   8.41 11.3      99    0.79     100    0.55     204    0.56       0.98      0.30
  80362  408151 20260402 152915    9.09      --    9.64   8.41 11.3      99    0.78      99    0.55     203    0.52       0.96      0.28
  80362  408151 20260402 152941    9.95      --    9.61   8.40 11.3      99    0.81     103    0.57     213    0.42       1.04      0.27
  80362  408151 20260402 153012   10.97      --    9.51   8.39 11.2      98    0.86     109    0.61     235    0.41       1.06      0.23
  80362  408151 20260402 153041   11.96      --    9.48   8.38 11.1      98    0.88     112    0.62     244    0.40       1.15      0.30
  80362  408151 20260402 153105   12.93      --    9.41   8.36 11.0      97    1.01     128    0.71     295    0.41       1.39      0.25
  80362  408151 20260402 153130   14.05      --    9.32   8.34 10.9      95    1.16     149    0.84     365    0.44       1.45      0.28
  80362  408151 20260402 153204   14.96      --    9.32   8.33 10.7      94    1.22     156    0.89     390    0.46       1.77      0.23
