# VERTIKAAL 11 M.C.ECOS 6 VERTIKAAL
* 09-01-2025 13:25:02
#X: 74550 - Y: 385500
#00 DONARLOCATIE: ZTS-37
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par10.dat
## TLU        oC <-->
## LUCHTDK    hPa <1004>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <-->

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID PHYCOUG
  74550  385500 20250109 132517    0.93      --    5.03   8.31    0.95     137    0.78     323    1.11    3.75    0.40
  74550  385500 20250109 132544    2.04      --    5.04   8.31    0.96     137    0.78     324    1.09    3.88    0.31
  74550  385500 20250109 132558    2.90      --    5.05   8.31    0.96     137    0.78     324    1.19    4.22    0.43
  74550  385500 20250109 132605    3.90      --    5.06   8.31    0.96     137    0.78     324    1.18    4.15    0.37
  74550  385500 20250109 132612    4.93      --    5.06   8.31    0.96     137    0.78     324    1.13    4.20    0.34
  74550  385500 20250109 132619    5.91      --    5.11   8.30    0.96     137    0.78     326    1.13    3.75    0.40
