# VERTIKAAL 7 M.C.ECOS 6 VERTIKAAL
* 10-01-2025 11:02:01
#X: 70350 - Y: 410230
#00 DONARLOCATIE: ZTS-15
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par7.dat
## TLU        oC <-->
## LUCHTDK    hPa <1017>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <-->

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHFLYSI  TURBID PHYCOUG
  70350  410230 20250110 110201    1.08      --    4.95   8.31    1.04     149    0.85     367    1.22    0.92    0.39
  70350  410230 20250110 110230    2.06      --    4.97   8.32    1.04     149    0.85     367    1.20    0.92    0.40
  70350  410230 20250110 110239    3.00      --    4.97   8.32    1.04     149    0.85     367    1.22    0.91    0.51
  70350  410230 20250110 110256    4.10      --    4.98   8.31    1.05     150    0.86     371    1.13    0.87    0.36
  70350  410230 20250110 110312    4.92      --    4.97   8.31    1.04     149    0.85     367    1.19    0.90    0.36
  70350  410230 20250110 110319    5.95      --    4.97   8.31    1.04     149    0.85     367    1.17    0.92    0.47
  70350  410230 20250110 110326    7.00      --    4.98   8.31    1.04     150    0.85     368    1.13    0.91    0.39
  70350  410230 20250110 110334    7.96      --    5.11   8.30    1.12     160    0.92     404    1.12    0.99    0.29
  70350  410230 20250110 110342    9.01      --    5.18   8.28    1.15     164    0.94     417    1.09    0.94    0.39
