# VERTIKAAL 2 M.C.ECOS 8 VERTIKAAL
* 10-04-2024 12:55:35
#X: 49129 - Y: 395852
#00 DONARLOCATIE: VTS-17
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1029>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  49129  395852 20240410 125543    1.08    1.09   12.31   8.30 9.14      97   27.98    3327   23.36   13161    0.68    0.88
  49176  395838 20240410 125632    2.02    2.33   12.24   8.30 9.15      97   27.97    3332   23.40   13182    1.07    0.95
  49198  395848 20240410 125710    3.01    3.01   12.24   8.30 9.14      97   27.97    3331   23.40   13180    0.95    0.83
  49207  395879 20240410 125752    3.98    4.01   12.19   8.30 9.14      97   27.96    3334   23.42   13193    0.96    0.89
  49181  395846 20240410 125843    5.06    5.07   11.83   8.29 9.31     100   30.61    3681   26.12   14747    1.15    1.32
  49171  395844 20240410 125923    6.03    6.04   11.63   8.28 9.40     101   31.47    3804   27.09   15304    1.09    1.61
  49169  395849 20240410 125947    6.97    6.97   11.57   8.28 9.49     102   31.72    3839   27.37   15463    1.68    1.83
  49168  395854 20240410 130010    8.02    8.02   11.55   8.27 9.51     102   31.85    3858   27.51   15548    1.34    2.23
  49168  395857 20240410 130025    9.05    9.06   11.51   8.27 9.48     102   31.97    3876   27.65   15630    1.85    1.89
  49171  395859 20240410 130047   10.03   10.03   11.49   8.27 9.49     102   32.04    3885   27.73   15674    4.88    2.89
  49167  395861 20240410 130106   11.09   11.07   11.47   8.27 9.50     102   32.15    3901   27.85   15745    2.86    2.54
