# VERTIKAAL 3 M.C.ECOS 8 VERTIKAAL
* 10-04-2024 08:56:48
#X: 33135 - Y: 400242
#00 DONARLOCATIE: VTS-02
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1027>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33135  400242 20240410 85708    1.11    1.12   12.11   8.34 9.80     104   27.07    3234   22.65   12753    1.12    0.47
  33142  400246 20240410 85747    1.97    1.98   12.16   8.34 9.75     103   27.19    3244   22.73   12797    0.93    0.45
  33143  400253 20240410 85815    2.99    3.01   12.22   8.32 9.75     104   27.34    3257   22.83   12854    0.86    0.42
  33147  400268 20240410 85912    4.03    4.05   11.53   8.26 9.54     101   28.12    3407   23.99   13521    0.72    0.39
  33145  400253 20240410 85945    4.93    4.94   11.68   8.28 9.53     101   28.13    3395   23.90   13467    0.66    0.45
  33142  400241 20240410 90020    5.96    5.98   11.22   8.24 9.46      99   28.43    3471   24.49   13807    0.68    0.42
  33138  400235 20240410 90035    7.04    7.06   10.95   8.23 9.43      99   28.42    3492   24.65   13902    0.55    0.37
  33147  400226 20240410 90202    8.06    8.07    9.46   8.08 8.63      88   27.89    3556   25.16   14196    0.23    0.39
  33173  400237 20240410 90302    8.96    8.95    9.41   8.08 8.53      86   27.88    3559   25.18   14211    0.22    0.38
  33179  400244 20240410 90322   10.10   10.12    9.37   8.07 8.47      86   27.86    3561   25.20   14219    0.19    0.36
  33176  400253 20240410 90407   11.02   11.05    9.30   8.06 8.28      84   27.81    3560   25.19   14217    0.19    0.30
  33170  400245 20240410 90435   12.08   12.08    9.26   8.05 8.25      83   27.80    3562   25.21   14226    0.23    0.29
  33170  400240 20240410 90458   12.99   12.99    9.28   8.05 8.20      83   27.85    3567   25.25   14247    0.23    0.32
  33170  400236 20240410 90514   14.10   14.12    9.31   8.06 8.19      83   27.94    3576   25.31   14286    0.23    0.39
