# VERTIKAAL 9 M.C.ECOS 8 VERTIKAAL
* 10-04-2024 10:22:33
#X: 37370 - Y: 393914
#00 DONARLOCATIE: VTS-08
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1027>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  37370  393914 20240410 102253    0.98    0.99   12.26   8.34 9.74     102   25.32    3015   20.97   11789    0.67    0.55
  37397  393871 20240410 102358    1.96    1.98   12.28   8.33 9.67     102   25.66    3054   21.26   11959    0.91    0.59
  37399  393871 20240410 102431    3.02    3.02   12.25   8.32 9.63     101   25.97    3092   21.56   12127    1.08    0.54
  37400  393872 20240410 102501    3.95    3.78   12.17   8.31 9.50     101   28.50    3401   23.94   13491    0.91    0.58
  37402  393872 20240410 102538    4.04    4.06   12.16   8.31 9.49     101   28.52    3404   23.96   13502    0.84    0.55
  37403  393872 20240410 102610    4.97    4.97   12.19   8.31 9.47     101   28.59    3409   24.00   13525    0.90    0.48
  37405  393873 20240410 102640    6.01    6.02   12.13   8.30 9.44     101   28.67    3423   24.11   13590    0.80    0.47
  37406  393870 20240410 102732    7.10    7.12   11.59   8.27 9.44     100   29.26    3540   25.02   14112    0.72    0.52
  37409  393866 20240410 102810    8.01    7.99   10.74   8.22 9.12      96   29.83    3685   26.16   14770    0.32    0.45
  37412  393865 20240410 102836    8.94    8.93   10.41   8.21 9.07      95   29.90    3723   26.46   14941    0.27    0.55
  37413  393863 20240410 102905   10.02   10.02   10.18   8.21 9.15      95   29.86    3740   26.59   15019    0.32    0.49
  37415  393860 20240410 102930   11.02   11.01   10.03   8.21 9.15      95   29.92    3761   26.76   15117    0.17    0.43 
  37426  393862 20240410 103632   11.95   11.96    9.91   8.20 8.83      92   30.00    3782   26.93   15214    0.21    0.55
  37420  393862 20240410 103021   12.95   12.97    9.90   8.19 8.98      93   30.00    3783   26.94   15219    0.15    0.57
  37430  393847 20240410 103203   14.07   14.10    9.87   8.19 8.85      92   30.02    3788   26.97   15241    0.36    0.56
  37432  393844 20240410 103233   15.08   15.07    9.86   8.18 8.76      91   30.03    3790   26.99   15251    0.20    0.56
  37428  393844 20240410 103317   15.94   15.84    9.85   8.18 8.68      90   30.03    3792   27.01   15260    0.10    0.57
  37428  393852 20240410 103410   17.07   17.12    9.84   8.17 8.55      88   30.05    3796   27.03   15276    0.18    0.60
  37425  393856 20240410 103437   18.07   18.17    9.83   8.16 8.48      88   30.05    3797   27.04   15280    0.64   52.29

  
