# VERTIKAAL 4 M.C.ECOS 8 VERTIKAAL
* 10-04-2024 09:08:17
#X: 33184 - Y: 400532
#00 DONARLOCATIE: VTS-01
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1027>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33184  400532 20240410 90825    1.00    1.00   12.10   8.35 9.78     103   27.09    3237   22.67   12765    0.96    0.46
  33195  400556 20240410 90852    1.93    1.93   12.17   8.34 9.76     103   27.17    3241   22.71   12783    0.96    0.39
  33207  400557 20240410 90914    2.97    2.99   12.22   8.33 9.75     104   27.39    3264   22.88   12881    0.82    0.42
  33219  400559 20240410 90934    4.03    4.05   12.20   8.34 9.74     103   27.29    3254   22.80   12837    0.86    0.40
  33234  400566 20240410 91016    5.04    5.05   11.53   8.26 9.54     101   28.08    3402   23.95   13500    0.70    0.41
  33225  400570 20240410 91105    5.99    5.99   10.82   8.17 9.24      96   28.25    3483   24.59   13864    0.39    0.39
  33221  400569 20240410 91132    7.00    7.00   11.17   8.24 9.39      98   28.34    3464   24.43   13777    0.55    0.40
  33224  400582 20240410 91229    8.01    8.03   10.00   8.14 8.99      92   28.16    3543   25.05   14136    0.33    0.44
  33232  400578 20240410 91309    9.06    9.07    9.61   8.10 8.67      88   27.94    3549   25.10   14165    0.28    0.32
  33220  400568 20240410 91407    9.97    9.97    9.29   8.05 8.24      83   27.81    3561   25.20   14221    0.19    0.32
  33221  400566 20240410 91427   10.94   10.94    9.28   8.05 8.21      83   27.85    3567   25.25   14248    0.22    0.32
  33226  400566 20240410 91445   12.07   12.06    9.30   8.06 8.17      83   27.93    3575   25.31   14283    0.25    0.33
  33233  400564 20240410 91505   13.10   13.12    9.35   8.06 8.16      83   28.00    3580   25.35   14307    0.17    0.28
  33234  400564 20240410 91519   14.04   14.07    9.42   8.08 8.18      83   28.09    3586   25.39   14331    0.25    0.35
  33230  400562 20240410 91538   14.99   14.99    9.60   8.10 8.23      84   28.39    3607   25.55   14424    0.23    0.33
  33223  400559 20240410 91600   15.90   15.90    9.69   8.12 8.31      85   28.51    3615   25.62   14462    0.16    0.40
  33220  400556 20240410 91621   16.94   16.95    9.70   8.12 8.31      85   28.54    3618   25.64   14472    0.20    0.41
