# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 10-04-2024 09:41:11
#X: 35474 - Y: 397437
#00 DONARLOCATIE: VTS-05
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1027>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  35474  397437 20240410 94120    1.05    1.08   12.18   8.33 9.71     103   27.34    3261   22.85   12869    0.79    0.41
  35483  397438 20240410 94158    2.01    2.01   12.18   8.33 9.72     103   27.34    3261   22.85   12868    1.11    0.44
  35487  397434 20240410 94216    3.00    2.99   12.18   8.33 9.72     103   27.34    3261   22.86   12870    1.04    0.46
  35480  397429 20240410 94253    4.01    4.03   12.18   8.31 9.64     103   27.98    3337   23.44   13205    0.78    0.66
  35473  397422 20240410 94322    4.97    4.99   11.81   8.27 9.54     101   28.76    3461   24.41   13760    0.71    0.45
  35468  397419 20240410 94413    5.97    5.99   11.03   8.24 9.26      97   29.32    3595   25.46   14365    0.47    0.43
  35473  397414 20240410 94510    7.02    7.02   10.92   8.23 9.17      96   29.54    3632   25.75   14533    0.40    0.43
  35476  397410 20240410 94554    8.05    8.07   10.61   8.21 8.99      94   29.71    3681   26.13   14754    0.27    0.47
  35468  397403 20240410 94620    9.07    9.08   10.40   8.20 8.94      93   29.66    3694   26.23   14814    0.17    0.44
  35468  397401 20240410 94640   10.03   10.05   10.13   8.19 8.93      93   29.52    3702   26.29   14848    0.24    0.48
  35454  397388 20240410 94734   10.93   10.92    9.86   8.15 8.38      87   29.65    3742   26.61   15033    0.21    0.45
  35438  397425 20240410 94858   12.09   12.11    9.85   8.15 8.23      85   29.65    3744   26.63   15041    0.19    0.64
  35437  397432 20240410 94928   13.07   13.09    9.85   8.15 8.21      85   29.66    3745   26.63   15045    0.18    0.34
  35436  397440 20240410 94955   13.97   13.96    9.85   8.15 8.18      84   29.66    3745   26.63   15046    0.19    0.43
