# VERTIKAAL 14 M.C.ECOS 8 VERTIKAAL
* 10-04-2024 12:02:08
#X: 42987 - Y: 397302
#00 DONARLOCATIE: VTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1027>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  42987  397302 20240410 120217    1.04    1.06   12.46   8.31 9.28     100   28.29    3351   23.55   13268    0.51    0.71
  42955  397305 20240410 120250    1.95    1.96   12.44   8.31 9.27      99   28.27    3351   23.55   13267    0.66    0.69
  42946  397307 20240410 120314    2.98    2.98   12.32   8.31 9.27      99   28.19    3351   23.55   13269    0.86    0.73
  42941  397310 20240410 120335    3.98    3.98   12.35   8.31 9.24      99   28.32    3364   23.65   13325    0.79    0.68
  42931  397312 20240410 120421    4.95    4.95   12.38   8.31 9.15      98   28.45    3378   23.76   13385    0.66    0.62
  42928  397311 20240410 120443    5.97    5.99   12.46   8.30 9.16      99   29.03    3440   24.24   13662    0.70    0.73
  42927  397315 20240410 120500    7.11    7.12   12.37   8.27 9.17      99   30.49    3620   25.64   14467    0.52    0.65
  42924  397319 20240410 120545    8.03    8.04   12.31   8.26 9.28     101   31.06    3694   26.22   14801    0.52    0.71
  42919  397323 20240410 120610    8.92    8.94   12.27   8.26 9.34     102   31.29    3724   26.46   14936    0.44    0.87
  42904  397322 20240410 120639    9.94    9.94   12.23   8.25 9.38     102   31.45    3747   26.64   15041    0.53    0.83
  42893  397322 20240410 120707   10.98   11.00   12.21   8.25 9.40     102   31.50    3755   26.70   15079    0.58    0.89
  42884  397323 20240410 120736   11.97   11.96   12.17   8.25 9.39     102   31.58    3768   26.80   15138    0.50    0.85
  42882  397324 20240410 120759   13.01   13.03   12.11   8.24 9.37     102   31.69    3787   26.95   15223    0.86    1.26
  42879  397326 20240410 120822   13.93   13.93   12.09   8.24 9.35     102   31.73    3794   27.01   15254    0.53    1.04
