# VERTIKAAL 11 M.C.ECOS 8 VERTIKAAL
* 10-04-2024 11:08:06
#X: 40183 - Y: 396029
#00 DONARLOCATIE: VTS-10
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1027>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  40183  396029 20240410 110814    1.07    1.08   12.33   8.32 9.54     102   28.43    3379   23.77   13393    0.59    0.52
  40189  396015 20240410 110859    2.00    2.00   12.35   8.32 9.52     102   28.51    3387   23.83   13428    0.88    0.51
  40186  396004 20240410 110930    2.96    2.97   12.25   8.32 9.53     102   28.44    3387   23.83   13429    1.03    0.51
  40183  395997 20240410 110953    3.99    4.00   12.05   8.32 9.53     102   28.38    3396   23.90   13468    0.88    0.45
  40163  395983 20240410 111054    4.95    4.95   11.81   8.31 9.38      99   28.24    3398   23.92   13480    0.73    0.52
  40146  395975 20240410 111139    5.81    5.83   11.82   8.30 9.29      98   28.32    3408   24.00   13524    0.70    0.54
  40129  395971 20240410 111213    7.83    7.84   12.35   8.28 9.24     100   29.95    3558   25.16   14189    0.55    0.51
  40123  395970 20240410 111230    8.08    8.12   12.33   8.27 9.29     101   30.38    3610   25.56   14423    0.50    0.61
  40110  395966 20240410 111254    8.95    8.94   12.29   8.27 9.32     101   30.53    3632   25.74   14525    0.53    0.54
  40104  395966 20240410 111316   10.12   10.12   12.21   8.26 9.36     101   30.72    3661   25.96   14654    0.47    0.74
  40101  395969 20240410 111331   11.07   11.10   12.14   8.26 9.34     101   30.79    3676   26.08   14722    0.51    0.63
  40101  395966 20240410 111355   12.04   12.04   12.11   8.25 9.32     101   30.81    3681   26.12   14744    0.51    0.62
  40107  395968 20240410 111443   12.98   12.97   11.71   8.24 9.16      98   30.77    3713   26.37   14889    0.45    0.80
  40118  395975 20240410 111545   13.97   13.98   11.35   8.21 8.83      94   30.68    3734   26.54   14989    0.47    0.77
  40124  395988 20240410 111718   15.01   15.03   10.33   8.16 8.21      86   30.50    3805   27.10   15316    0.19    0.54
  40128  395995 20240410 111744   15.97   15.97   10.08   8.16 8.14      85   30.44    3822   27.24   15392    0.20    0.49
  40137  396000 20240410 111819   16.97   16.98    9.83   8.15 8.07      84   30.38    3837   27.36   15465    0.26    0.58
  40142  396002 20240410 111838   18.14   18.15    9.79   8.15 8.06      84   30.38    3842   27.39   15483    0.19    0.55
  40147  396005 20240410 111855   18.88   18.62    9.78   8.15 8.06      84   30.38    3842   27.40   15486    0.19    0.58
  40152  396007 20240410 111914   19.08   19.09    9.78   8.15 8.06      84   30.38    3843   27.40   15488    0.23    0.54
  40160  396009 20240410 111943   19.97   20.01    9.78   8.15 8.04      83   30.38    3843   27.41   15491    0.29    0.46
  40165  396014 20240410 112002   20.92   20.93    9.78   8.15 8.06      84   30.38    3843   27.41   15491    0.26    0.71
  40170  396016 20240410 112020   22.15   22.15    9.78   8.15 8.06      84   30.38    3843   27.41   15492    0.20    0.58
