# VERTIKAAL 14 M.C.ECOS 8 VERTIKAAL
* 02-04-2024 11:56:59
#X: 72823 - Y: 390982
#00 DONARLOCATIE: ZTS-32
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par13.dat
## TLU        oC <-->
## LUCHTDK    hPa <1003>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <6>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHUCOUG
  72823  390982 20240402 115659    1.06   15.16   10.01   8.21    1.00     126    0.71     288    1.35    1.70    0.00
  72805  390983 20240402 115710    1.92   14.83   10.02   8.21    1.00     126    0.71     287    1.36    1.68    0.00
  72803  390983 20240402 115713    3.02   13.86   10.02   8.21    1.00     126    0.71     287    1.33    1.75    0.00
  72799  390984 20240402 115716    3.92   13.19   10.01   8.21    1.00     126    0.71     287    1.28    1.78    0.00
  72799  390984 20240402 115718    4.93   12.09   10.00   8.21    1.00     126    0.71     288    1.24    1.73    0.00
  72796  390984 20240402 115721    5.89   11.01    9.99   8.21    1.01     127    0.71     289    1.25    1.61    0.00
  72795  390985 20240402 115723    6.89   10.33    9.99   8.21    1.01     127    0.71     289    1.24    1.75    0.00
  72794  390986 20240402 115726    7.95   10.26    9.98   8.21    1.01     127    0.71     290    1.22    1.62    0.00
  72792  390986 20240402 115728    8.95    8.69    9.98   8.21    1.01     127    0.71     289    1.23    1.60    0.00
  72791  390987 20240402 115730    9.99    7.80    9.98   8.21    1.01     127    0.71     290    1.27    1.65    0.00
  72790  390987 20240402 115732   10.96    6.71    9.98   8.21    1.01     127    0.71     290    1.23    1.65    0.00
  72789  390988 20240402 115734   11.93    6.00    9.95   8.21    1.01     128    0.72     292    1.21    1.83    0.00
  72786  390989 20240402 115737   12.96    4.36    9.88   8.19    1.03     130    0.73     301    1.16    1.94    0.00
  72786  390989 20240402 115739   14.02    4.21    9.83   8.17    1.05     132    0.74     308    1.12    2.25    0.00
  72785  390990 20240402 115743   14.90    2.66    9.80   8.16    1.05     132    0.75     309    1.10    2.37    0.00
  72783  390991 20240402 115750   15.89    1.40    9.79   8.15    1.05     133    0.75     310    1.16    2.20    0.00
