# VERTIKAAL 19 M.C.ECOS 8 VERTIKAAL
* 02-04-2024 14:05:18
#X: 83545 - Y: 408488
#00 DONARLOCATIE: ZTS-04
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par16.dat
## TLU        oC <-->
## LUCHTDK    hPa <1006>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHUCOUG
  83545  408488 20240402 140519    1.11    8.79   10.12   8.05    0.56      70    0.38     121    1.34    2.41    0.00
  83556  408489 20240402 140525    1.91    7.99   10.11   8.06    0.56      70    0.39     121    1.38    2.52    0.00
  83566  408491 20240402 140531    2.91    7.11   10.12   8.06    0.56      70    0.39     121    1.34    2.51    0.00
  83573  408494 20240402 140537    3.91    6.46   10.11   8.06    0.56      70    0.39     121    1.34    2.59    0.00
  83579  408493 20240402 140541    4.92    5.71   10.11   8.06    0.56      70    0.39     121    1.31    2.37    0.00
  83581  408493 20240402 140545    5.91    5.13   10.11   8.06    0.56      70    0.39     121    1.33    2.50    0.00
  83589  408493 20240402 140550    6.96    3.76   10.07   8.06    0.57      72    0.39     124    1.33    2.57    0.00
  83594  408493 20240402 140554    7.91    3.03   10.06   8.05    0.57      72    0.39     125    1.32    2.49    0.00
  83597  408493 20240402 140559    8.93    1.73   10.04   8.05    0.58      73    0.40     127    1.31    2.76    0.00
  83603  408493 20240402 140606    9.90    0.75   10.07   8.05    0.57      72    0.39     125    1.36    2.49    0.00
