# VERTIKAAL 14 M.C.ECOS 8 VERTIKAAL
* 03-02-2025 15:12:06
#X: 45349 - Y: 396431
#00 DONARLOCATIE: VTS-14
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1027>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  45349  396431 20250203 151249    1.09   10.50    4.94   8.28 12.0     108   23.26    3337   23.50   13249    0.39    1.31
  45349  396431 20250203 151304    2.03    9.68    4.98   8.26 12.0     109   23.28    3337   23.49   13246    0.44    1.27
  45349  396431 20250203 151347    3.03    8.58    5.64   8.12 10.6      99   25.94    3652   25.93   14648    0.43    1.40
  45349  396431 20250203 151405    3.94    7.43    5.40   8.11 10.4      98   26.86    3806   27.14   15345    0.38    1.72
  45349  396431 20250203 151436    4.99    6.44    5.17   8.09 10.3      96   27.64    3940   28.20   15956    0.34    2.18
  45349  396431 20250203 151459    6.01    5.10    5.14   8.08 10.2      96   27.78    3965   28.39   16067    0.28    2.28
  45349  396431 20250203 151520    7.07    3.84    5.14   8.08 10.1      95   27.87    3976   28.48   16121    0.20    2.36
  45349  396431 20250203 151535    8.03    2.89    5.13   8.08 10.1      95   27.89    3980   28.51   16137    0.21    2.42
  45349  396431 20250203 151556    8.95    1.58    5.12   8.08 10.0      94   27.89    3981   28.52   16143    0.32    2.52
  45349  396431 20250203 151614    9.95    0.00    5.12   8.08 10.0      94   27.90    3983   28.53   16149    0.16    2.55
